Constraints(%),algorithm,ACC,Purity,F-1,ARI,NMI,RI,cost,runtime
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5850641,0.59892356,0.6099397,0.9975146,0.009649919,0.46134296,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.22E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.58798224,0.59739435,0.6117801,0.9975358,0.005884761,0.45954216,0.6201524,2.01E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.24E+09
0%,this work,0.5896149,0.59988284,0.61256933,0.9975388,0.011364586,0.461563,0.6208031,2.23E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.27E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.22E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.23E+09
0%,this work,0.58771217,0.60131913,0.6103286,0.99751353,0.014723786,0.46348578,0.6208031,2.22E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5859234,0.5996373,0.6101043,0.9975147,0.011163615,0.4619829,0.6208031,2.22E+09
0%,this work,0.58775955,0.6016155,0.61017,0.9975113,0.015324182,0.46380073,0.6208031,2.21E+09
0%,this work,0.5835822,0.59716636,0.6088313,0.997508,0.006286866,0.4596162,0.6208031,2.21E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5878262,0.60158044,0.61024934,0.9975121,0.015229496,0.46377414,0.6208031,2.22E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.58804715,0.5973663,0.6118287,0.9975363,0.005844125,0.45951986,0.61911505,2.01E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.26E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.24E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.23E+09
0%,this work,0.58742106,0.6011806,0.61020637,0.9975125,0.014417167,0.46340847,0.6208031,2.22E+09
0%,this work,0.5877473,0.6014963,0.61024535,0.9975123,0.015055507,0.4636914,0.6208031,2.25E+09
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.87E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.51E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.47E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.43E+10
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.52E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.47E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.47E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.46E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.43E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.45E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.42E+10
2%,greedy,0.6100315,0.75746155,0.57167226,0.99600255,0.23222359,0.6442017,2.2019377,1.41E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.39E+10
2%,greedy,0.5481364,0.6947405,0.5752258,0.9961559,0.2715255,0.6374288,2.2019377,1.44E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.44E+10
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.42E+10
2%,greedy,0.57039964,0.71134627,0.5451327,0.99623555,0.20408809,0.5756905,2.2019377,4.92E+09
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.44E+10
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.44E+10
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.44E+10
2%,greedy,0.5891993,0.73459506,0.5509803,0.99618244,0.23291731,0.5929,2.2019377,1.44E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,8.37E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.7226138,0.8120893,0.71966153,0.99773437,0.36122745,0.7314924,2.221897,7.08E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.48E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.49E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.43E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.42E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.50E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.45E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.44E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.49E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.44E+09
2%,greedy,0.6774192,0.7454329,0.6834188,0.9975489,0.25989184,0.68080455,2.221897,6.42E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.49E+10
2%,greedy,0.5626518,0.7214037,0.5816932,0.9962211,0.29039687,0.64237547,2.221897,6.82E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.49E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.55E+09
2%,greedy,0.7323679,0.81811327,0.72424936,0.9977669,0.3738487,0.7364934,2.221897,6.64E+09
2%,greedy,0.53771067,0.6828451,0.5725294,0.9963705,0.26684198,0.61190814,2.2019377,1.49E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.40E+09
2%,greedy,0.5626518,0.7196956,0.5809404,0.99621224,0.2850299,0.6419133,2.221897,6.48E+09
2%,greedy,0.5674359,0.71257037,0.5806416,0.9961406,0.28128606,0.6473933,2.2019377,1.49E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.42E+09
2%,greedy,0.6758689,0.78525066,0.72830516,0.9976839,0.3235215,0.75434154,2.221897,6.83E+09
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.48E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.38E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.37E+09
2%,greedy,0.5626518,0.7196956,0.5809404,0.99621224,0.2850299,0.6419133,2.221897,6.51E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.38E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.37E+09
2%,greedy,0.5674359,0.71257037,0.5806416,0.9961406,0.28128606,0.6473933,2.2019377,1.48E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.42E+09
2%,greedy,0.6774192,0.7454329,0.6834188,0.9975489,0.25989184,0.68080455,2.221897,6.42E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.5626518,0.7196956,0.5809404,0.99621224,0.2850299,0.6419133,2.221897,6.42E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.39E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.37E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.34E+09
2%,greedy,0.49128848,0.6182721,0.5286346,0.99643964,0.10002593,0.5093247,2.2019377,1.48E+10
2%,greedy,0.6514521,0.71811026,0.6856335,0.9975518,0.2624975,0.6853375,2.221897,6.64E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.49E+10
2%,greedy,0.6774806,0.74854225,0.6796702,0.9975422,0.26074967,0.6732954,2.221897,6.36E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.33E+09
2%,greedy,0.48778635,0.61824936,0.5253819,0.9964014,0.100747466,0.5084109,2.2019377,1.48E+10
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.37E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.36E+09
2%,greedy,0.58574104,0.73113674,0.54935825,0.99617535,0.22848514,0.5906976,2.2019377,1.50E+10
2%,greedy,0.5626518,0.7198464,0.5810276,0.9962134,0.28603718,0.64195675,2.221897,6.69E+09
2%,greedy,0.53873485,0.7192835,0.5753342,0.99607295,0.27477014,0.644429,2.2261813,9.21E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.39E+09
2%,greedy,0.6769194,0.7201358,0.6734064,0.99753475,0.23210838,0.659731,2.221897,6.40E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.18E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.40E+09
2%,greedy,0.55305207,0.7384164,0.5789806,0.9960685,0.29986444,0.6504436,2.2261813,9.29E+09
2%,greedy,0.67005014,0.7194641,0.6641695,0.9974438,0.22851342,0.65393,2.221897,6.37E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.13E+09
2%,greedy,0.5626518,0.7196956,0.5809404,0.99621224,0.2850299,0.6419133,2.221897,6.51E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.18E+09
2%,greedy,0.7280029,0.8153372,0.7222599,0.9977523,0.3678957,0.734396,2.221897,6.73E+09
2%,greedy,0.7177876,0.80709124,0.71839386,0.99772155,0.35292774,0.73062515,2.221897,6.42E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.16E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.16E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.47E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.17E+09
2%,greedy,0.56544894,0.79045916,0.60135025,0.99586254,0.3396241,0.69519633,2.2261813,9.24E+09
2%,greedy,0.54406786,0.7327835,0.57291013,0.9961704,0.28476492,0.63236237,2.2260947,1.47E+10
2%,greedy,0.5640267,0.7907766,0.5968938,0.995739,0.33326188,0.69570506,2.2261813,9.20E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.29E+09
2%,greedy,0.6020855,0.78874934,0.601756,0.99609566,0.36200956,0.6822847,2.2260947,1.48E+10
2%,greedy,0.55468476,0.73822,0.57898194,0.9960738,0.30120286,0.65004086,2.2261813,9.22E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.47E+10
2%,greedy,0.5992901,0.8049184,0.6105188,0.9960117,0.3633468,0.6993164,2.2261813,9.21E+09
2%,greedy,0.5515842,0.7235871,0.5774705,0.9961021,0.28520182,0.6454737,2.2261813,9.66E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.47E+10
2%,greedy,0.5594267,0.7461169,0.5791474,0.996056,0.29184884,0.6516441,2.2261813,9.22E+09
2%,greedy,0.54257196,0.7309474,0.57800746,0.99603945,0.28625444,0.6511426,2.2261813,9.18E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.5585359,0.7203164,0.5772991,0.9961197,0.27586684,0.6437892,2.2261813,9.21E+09
2%,greedy,0.5461162,0.71348226,0.56958836,0.996174,0.2703764,0.6264903,2.2260947,1.46E+10
2%,greedy,0.60179967,0.7645886,0.6050686,0.9962206,0.3666393,0.678765,2.2261813,1.47E+10
2%,greedy,0.55963546,0.7192169,0.5754243,0.996096,0.27374613,0.6427289,2.2261813,9.16E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.48E+10
2%,greedy,0.54988134,0.7358875,0.57852364,0.99605954,0.29657325,0.6504191,2.2261813,9.21E+09
2%,greedy,0.5994655,0.78843015,0.6007054,0.9960847,0.36000195,0.68148893,2.2260947,9.49E+09
2%,greedy,0.61393523,0.81555986,0.6173721,0.9960719,0.3772437,0.7051532,2.2261813,9.25E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.5594267,0.7461169,0.5791474,0.996056,0.29184884,0.6516441,2.2261813,9.27E+09
2%,greedy,0.5585359,0.7203164,0.5772991,0.9961197,0.27586684,0.6437892,2.2261813,9.26E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.47E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.15E+09
2%,greedy,0.59473747,0.8013269,0.6080554,0.99599856,0.3588924,0.6967493,2.2261813,9.37E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.47E+10
2%,greedy,0.5354081,0.72133183,0.5759554,0.99606186,0.28453636,0.64626616,2.2261813,9.66E+09
2%,greedy,0.62590426,0.8165858,0.6204805,0.99611855,0.36396065,0.7067411,2.2261813,9.24E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.45E+10
2%,greedy,0.5594267,0.7461169,0.5791474,0.996056,0.29184884,0.6516441,2.2261813,9.24E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.45E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.13E+09
2%,greedy,0.554334,0.73970884,0.5792557,0.99607337,0.3054981,0.6504977,2.2261813,9.16E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.48E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.19E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.15E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.15E+09
2%,greedy,0.54363996,0.71347874,0.57226694,0.99620676,0.27141672,0.6279888,2.2260947,1.46E+10
2%,greedy,0.57166934,0.812184,0.603302,0.99590105,0.3624552,0.69572747,2.2261813,7.95E+09
2%,greedy,0.55963546,0.7192169,0.5754243,0.996096,0.27374613,0.6427289,2.2261813,9.55E+09
2%,greedy,0.53747743,0.74007887,0.5717566,0.9960074,0.2795527,0.64396065,2.2260947,1.46E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.20E+09
2%,greedy,0.5871931,0.7999432,0.60500884,0.99597096,0.35386467,0.6941985,2.2261813,1.06E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.48E+10
2%,greedy,0.55963546,0.7192169,0.5754243,0.996096,0.27374613,0.6427289,2.2261813,9.23E+09
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.15E+09
2%,greedy,0.57283026,0.7168897,0.5767203,0.9962686,0.27868417,0.6297672,2.2260947,2.02E+10
2%,greedy,0.55541426,0.716795,0.5702733,0.9961098,0.27124944,0.63331467,2.2261813,9.18E+09
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.48E+10
2%,greedy,0.6804426,0.70719874,0.6747754,0.9975477,0.20976144,0.660684,1.9137346,1.73E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.678745,0.6995,0.6595626,0.99744356,0.1968074,0.6428402,1.9137346,1.75E+10
2%,greedy,0.5461162,0.71348226,0.56958836,0.996174,0.2703764,0.6264903,2.2260947,1.47E+10
2%,greedy,0.678745,0.6995,0.6595626,0.99744356,0.1968074,0.6428402,1.9137346,1.76E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.678745,0.6995,0.6595626,0.99744356,0.1968074,0.6428402,1.9137346,1.75E+10
2%,greedy,0.5446343,0.7331781,0.5729193,0.99617213,0.28564426,0.6322243,2.2260947,1.46E+10
2%,greedy,0.68740475,0.7264947,0.6797702,0.9975567,0.2306447,0.6710318,1.9137346,1.73E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.5715378,0.6996158,0.58169526,0.99623,0.26393166,0.64160854,1.9137346,1.75E+10
2%,greedy,0.54472375,0.7332377,0.5729328,0.9961726,0.28582716,0.6322023,2.2260947,1.46E+10
2%,greedy,0.678745,0.6995,0.6595626,0.99744356,0.1968074,0.6428402,1.9137346,1.76E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.678745,0.6995,0.6595626,0.99744356,0.1968074,0.6428402,1.9137346,1.74E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.5715378,0.69955087,0.5816682,0.99622977,0.26382595,0.641588,1.9137346,1.77E+10
2%,greedy,0.54401875,0.73275894,0.572918,0.9961703,0.28474385,0.63238627,2.2260947,1.48E+10
2%,greedy,0.678745,0.6995,0.6595626,0.99744356,0.1968074,0.6428402,1.9137346,1.76E+10
2%,greedy,0.61744964,0.78945255,0.60486084,0.9961505,0.34514073,0.6831859,2.2260947,1.46E+10
2%,greedy,0.5715378,0.6996158,0.58169526,0.99623,0.26393166,0.64160854,1.9137346,1.77E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.48E+10
2%,greedy,0.6754235,0.71572524,0.6807379,0.99755996,0.23289217,0.6727396,1.9137346,2.09E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.6857177,0.7013028,0.67485803,0.99755144,0.2066391,0.66018754,1.9137346,1.77E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.47E+10
2%,greedy,0.6765827,0.7143609,0.67805845,0.99753827,0.22809033,0.67020917,1.9137346,1.76E+10
2%,greedy,0.5431401,0.7203445,0.5726426,0.99618256,0.27573642,0.6308304,2.2260947,1.72E+10
2%,greedy,0.68330634,0.70949435,0.6801561,0.99756104,0.21710055,0.67119145,1.9137346,2.11E+10
2%,greedy,0.5461162,0.71348226,0.56958836,0.996174,0.2703764,0.6264903,2.2260947,1.49E+10
2%,greedy,0.5715378,0.6996158,0.58169526,0.99623,0.26393166,0.64160854,1.9137346,1.76E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.46E+10
2%,greedy,0.6857177,0.7013028,0.67485803,0.99755144,0.2066391,0.66018754,1.9137346,1.77E+10
2%,greedy,0.5442871,0.71348226,0.57030815,0.99618316,0.27129504,0.6268605,2.2260947,1.49E+10
2%,greedy,0.6571955,0.69946146,0.673537,0.99752915,0.21025969,0.6610694,1.9137346,1.76E+10
