Constraints(%),algorithm,NMI,RI,cost,runtime
8%,this work,0.029048886,0.5007793,309.77896,1.49E+08
8%,this work,0.5723791,0.86134845,289.2352,1.44E+08
8%,this work,0.19430065,0.584031,314.27057,1.42E+08
8%,this work,0.023746591,0.67195886,413.00485,1.34E+08
8%,this work,0.6921504,0.8964865,275.33435,1.23E+08
8%,this work,0.053980127,0.5001659,358.568,1.01E+08
8%,this work,0.029048886,0.5007793,309.77896,1.22E+08
8%,this work,0.6366252,0.88193464,288.46317,1.21E+08
8%,this work,0.017253846,0.5072167,345.3491,1.60E+08
8%,this work,0.017253846,0.5072167,345.3491,1.23E+08
8%,this work,0.0047159,0.50799257,403.1749,1.17E+08
8%,this work,0.017253846,0.5072167,345.3491,1.25E+08
8%,this work,0.029848332,0.5012586,357.035,1.24E+08
8%,this work,0.029848332,0.5012586,357.035,1.53E+08
8%,this work,0.06387114,0.5000985,293.91495,1.28E+08
8%,this work,0.69358575,0.89681363,274.41937,1.42E+08
8%,this work,0.025590112,0.50489944,341.89764,1.38E+08
8%,this work,0.6366252,0.88193464,288.46317,1.11E+08
8%,this work,0.0047159,0.50799257,403.1749,1.16E+08
8%,this work,0.025590112,0.50489944,341.89764,1.49E+08
8%,this work,0.05711864,0.50378144,252.18248,1.35E+08
8%,this work,0.05711864,0.50378144,252.18248,1.31E+08
8%,this work,0.06387114,0.5000985,293.91495,1.23E+08
8%,this work,0.025387561,0.5000586,377.00266,1.12E+08
8%,this work,0.011065444,0.5042555,285.7989,1.81E+08
8%,this work,0.0047159,0.50799257,403.1749,1.17E+08
8%,this work,0.0047159,0.50799257,403.1749,1.08E+08
8%,this work,0.011065444,0.5042555,285.7989,1.45E+08
8%,this work,0.0047159,0.50799257,403.1749,1.33E+08
8%,this work,0.05711864,0.50378144,252.18248,1.39E+08
8%,this work,0.69358575,0.89681363,274.41937,1.87E+08
8%,this work,0.06387114,0.5000985,293.91495,1.44E+08
8%,this work,0.05711864,0.50378144,252.18248,1.55E+08
8%,this work,0.6366252,0.88193464,288.46317,1.39E+08
8%,this work,0.06387114,0.5000985,293.91495,1.51E+08
8%,this work,0.0047159,0.50799257,403.1749,1.43E+08
8%,this work,0.05711864,0.50378144,252.18248,1.40E+08
8%,this work,0.025590112,0.50489944,341.89764,1.30E+08
8%,this work,0.0268344,0.5114598,261.20108,1.24E+08
8%,this work,0.05711864,0.50378144,252.18248,1.50E+08
8%,this work,0.05711864,0.50378144,252.18248,1.37E+08
8%,this work,0.06387114,0.5000985,293.91495,1.32E+08
8%,this work,0.6366252,0.88193464,288.46317,1.13E+08
8%,this work,0.6366252,0.88193464,288.46317,1.22E+08
8%,this work,0.025387561,0.5000586,377.00266,1.14E+08
8%,this work,0.025387561,0.5000586,377.00266,1.36E+08
8%,this work,0.0047159,0.50799257,403.1749,1.14E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.36E+08
8%,this work,0.017708916,0.50032187,319.34622,1.30E+08
8%,this work,0.04943018,0.500292,363.73343,9.99E+07
8%,this work,9.82E-05,0.50000125,320.5542,1.44E+08
8%,this work,0.04943018,0.500292,363.73343,1.36E+08
8%,this work,0.04943018,0.500292,363.73343,1.03E+08
8%,this work,0.04943018,0.500292,363.73343,1.12E+08
8%,this work,0.04943018,0.500292,363.73343,9.39E+07
8%,this work,9.82E-05,0.50000125,320.5542,1.51E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.37E+08
8%,this work,0.4403496,0.8212129,269.79437,1.46E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.36E+08
8%,this work,0.4403496,0.8212129,269.79437,1.60E+08
8%,this work,0.04943018,0.500292,363.73343,1.12E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.88E+08
8%,this work,0.017708916,0.50032187,319.34622,1.49E+08
8%,this work,0.04943018,0.500292,363.73343,1.12E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.61E+08
8%,this work,0.04943018,0.500292,363.73343,1.17E+08
8%,this work,0.4403496,0.8212129,269.79437,1.41E+08
8%,this work,0.017708916,0.50032187,319.34622,1.17E+08
8%,this work,0.04943018,0.500292,363.73343,1.37E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.52E+08
8%,this work,0.4403496,0.8212129,269.79437,1.41E+08
8%,this work,0.04943018,0.500292,363.73343,1.21E+08
8%,this work,0.04943018,0.500292,363.73343,9.98E+07
8%,this work,0.017708916,0.50032187,319.34622,1.28E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.43E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.51E+08
8%,this work,0.04943018,0.500292,363.73343,1.03E+08
8%,this work,0.017708916,0.50032187,319.34622,1.20E+08
8%,this work,0.04943018,0.500292,363.73343,1.12E+08
8%,this work,0.017708916,0.50032187,319.34622,1.20E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.52E+08
8%,this work,9.82E-05,0.50000125,320.5542,1.32E+08
8%,this work,0.017708916,0.50032187,319.34622,1.35E+08
8%,this work,0.017708916,0.50032187,319.34622,1.73E+08
8%,this work,0.04943018,0.500292,363.73343,1.01E+08
8%,this work,0.4403496,0.8212129,269.79437,1.42E+08
8%,this work,0.4403496,0.8212129,269.79437,1.50E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.25E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.19E+08
8%,this work,0.085999876,0.5335314,324.13577,1.23E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.24E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.24E+08
8%,this work,0.23037449,0.64697367,274.14777,9.36E+07
8%,this work,0.085999876,0.5335314,324.13577,1.29E+08
8%,this work,8.06E-05,0.61752063,367.4466,1.44E+08
8%,this work,0.23037449,0.64697367,274.14777,9.46E+07
8%,this work,0.085999876,0.5335314,324.13577,1.51E+08
8%,this work,0.23037449,0.64697367,274.14777,9.20E+07
8%,this work,7.17E-04,0.50014365,322.68405,1.41E+08
8%,this work,0.085999876,0.5335314,324.13577,1.29E+08
8%,this work,0.23037449,0.64697367,274.14777,9.26E+07
8%,this work,0.085999876,0.5335314,324.13577,1.30E+08
8%,this work,0.023152009,0.51515955,288.00348,1.53E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.37E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.44E+08
8%,this work,0.23037449,0.64697367,274.14777,1.05E+08
8%,this work,0.085999876,0.5335314,324.13577,1.46E+08
8%,this work,2.23E-04,0.5278803,299.07022,1.61E+08
8%,this work,8.06E-05,0.61752063,367.4466,1.69E+08
8%,this work,0.23037449,0.64697367,274.14777,9.22E+07
8%,this work,7.17E-04,0.50014365,322.68405,1.26E+08
8%,this work,2.23E-04,0.5278803,299.07022,1.26E+08
8%,this work,8.06E-05,0.61752063,367.4466,1.33E+08
8%,this work,0.023152009,0.51515955,288.00348,1.50E+08
8%,this work,0.023152009,0.51515955,288.00348,1.35E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.20E+08
8%,this work,8.06E-05,0.61752063,367.4466,1.37E+08
8%,this work,0.23037449,0.64697367,274.14777,1.08E+08
8%,this work,2.23E-04,0.5278803,299.07022,1.57E+08
8%,this work,0.085999876,0.5335314,324.13577,1.34E+08
8%,this work,0.085999876,0.5335314,324.13577,1.31E+08
8%,this work,7.17E-04,0.50014365,322.68405,1.38E+08
8%,this work,0.023152009,0.51515955,288.00348,1.64E+08
8%,this work,0.23037449,0.64697367,274.14777,9.59E+07
8%,this work,2.23E-04,0.5278803,299.07022,1.55E+08
8%,this work,0.023152009,0.51515955,288.00348,1.39E+08
8%,this work,8.06E-05,0.61752063,367.4466,1.27E+08
8%,this work,0.22512658,0.6963797,262.5738,1.28E+08
8%,this work,0.1784883,0.68894297,221.7025,1.38E+08
8%,this work,0.47190517,0.79458284,281.31656,9.76E+07
8%,this work,0.06594919,0.5701251,250.34576,1.35E+08
8%,this work,0.6958538,0.8979486,267.4584,1.46E+08
8%,this work,0.22512658,0.6963797,262.5738,1.52E+08
8%,this work,0.20935673,0.6896611,253.19756,1.69E+08
8%,this work,0.3383483,0.7920575,260.6396,1.52E+08
8%,this work,0.06594919,0.5701251,250.34576,1.52E+08
8%,this work,0.3383483,0.7920575,260.6396,1.46E+08
8%,this work,0.23839122,0.7550261,287.51697,1.56E+08
8%,this work,0.6781744,0.88902175,290.02414,1.57E+08
8%,this work,0.7011703,0.9006252,279.88568,1.57E+08
8%,this work,0.6958538,0.8979486,267.4584,1.40E+08
8%,this work,0.0243928,0.58695346,413.52872,1.42E+08
8%,this work,0.6781744,0.88902175,290.02414,1.50E+08
8%,this work,0.38878313,0.75088716,263.05322,1.41E+08
8%,this work,0.1784883,0.68894297,221.7025,1.41E+08
8%,this work,0.22512658,0.6963797,262.5738,1.27E+08
8%,this work,0.6918078,0.8959198,275.85684,1.43E+08
8%,this work,0.016052289,0.5004152,350.60803,1.35E+08
8%,this work,0.014703008,0.5006417,353.43317,1.33E+08
8%,this work,0.47190517,0.79458284,281.31656,9.87E+07
8%,this work,0.38878313,0.75088716,263.05322,1.39E+08
8%,this work,0.20935673,0.6896611,253.19756,1.40E+08
8%,this work,0.22512658,0.6963797,262.5738,1.33E+08
8%,this work,0.014703008,0.5006417,353.43317,1.38E+08
8%,this work,0.23839122,0.7550261,287.51697,1.39E+08
8%,this work,0.016052289,0.5004152,350.60803,1.23E+08
8%,this work,0.016052289,0.5004152,350.60803,1.72E+08
8%,this work,0.06594919,0.5701251,250.34576,1.32E+08
8%,this work,0.014703008,0.5006417,353.43317,1.36E+08
8%,this work,0.1784883,0.68894297,221.7025,1.58E+08
8%,this work,0.7011703,0.9006252,279.88568,1.40E+08
8%,this work,0.6958538,0.8979486,267.4584,1.29E+08
8%,this work,0.47190517,0.79458284,281.31656,9.42E+07
8%,this work,0.6918078,0.8959198,275.85684,1.20E+08
8%,this work,0.20935673,0.6896611,253.19756,1.37E+08
8%,this work,0.3383483,0.7920575,260.6396,1.19E+08
8%,this work,0.20935673,0.6896611,253.19756,1.42E+08
8%,this work,0.005516401,0.50914484,416.304,1.49E+08
8%,this work,0.001136745,0.50189006,301.54767,1.18E+08
8%,this work,0.09766988,0.5591457,277.52658,1.17E+08
8%,this work,2.22E-05,0.5016129,312.29153,1.21E+08
8%,this work,0.59967655,0.859976,260.43234,1.16E+08
8%,this work,0.09766988,0.5591457,277.52658,1.22E+08
8%,this work,0.59967655,0.859976,260.43234,1.18E+08
8%,this work,0.005516401,0.50914484,416.304,1.39E+08
8%,this work,0.001136745,0.50189006,301.54767,1.25E+08
8%,this work,0.001136745,0.50189006,301.54767,1.17E+08
8%,this work,0.09450083,0.5694057,271.4664,1.29E+08
8%,this work,0.59967655,0.859976,260.43234,1.21E+08
8%,this work,0.20954187,0.58820355,324.00464,1.01E+08
8%,this work,0.59967655,0.859976,260.43234,1.21E+08
8%,this work,0.57049674,0.8749197,325.2276,1.43E+08
8%,this work,2.22E-05,0.5016129,312.29153,1.24E+08
8%,this work,0.09450083,0.5694057,271.4664,1.31E+08
8%,this work,0.20954187,0.58820355,324.00464,1.15E+08
8%,this work,0.59967655,0.859976,260.43234,1.36E+08
8%,this work,2.22E-05,0.5016129,312.29153,1.23E+08
8%,this work,0.20954187,0.58820355,324.00464,1.08E+08
8%,this work,0.06232605,0.50496995,434.80914,1.26E+08
8%,this work,0.57049674,0.8749197,325.2276,1.41E+08
8%,this work,0.09450083,0.5694057,271.4664,1.31E+08
8%,this work,0.09766988,0.5591457,277.52658,1.35E+08
8%,this work,0.59967655,0.859976,260.43234,1.25E+08
8%,this work,0.09766988,0.5591457,277.52658,1.24E+08
8%,this work,0.06232605,0.50496995,434.80914,1.13E+08
8%,this work,0.005516401,0.50914484,416.304,1.36E+08
8%,this work,0.59967655,0.859976,260.43234,1.09E+08
8%,this work,0.57049674,0.8749197,325.2276,1.25E+08
8%,this work,0.09766988,0.5591457,277.52658,1.19E+08
8%,this work,0.005516401,0.50914484,416.304,1.30E+08
8%,this work,0.09450083,0.5694057,271.4664,1.34E+08
8%,this work,0.001136745,0.50189006,301.54767,1.42E+08
8%,this work,0.20954187,0.58820355,324.00464,1.15E+08
8%,this work,0.06232605,0.50496995,434.80914,1.11E+08
8%,this work,0.06232605,0.50496995,434.80914,1.12E+08
8%,this work,0.09766988,0.5591457,277.52658,1.10E+08
8%,this work,2.22E-05,0.5016129,312.29153,1.19E+08
8%,this work,0.12456174,0.51889366,262.49,1.33E+08
8%,this work,0.032579128,0.50578815,377.00266,1.39E+08
8%,this work,0.21066229,0.596135,312.90094,1.20E+08
8%,this work,0.032579128,0.50578815,377.00266,1.30E+08
8%,this work,0.032579128,0.50578815,377.00266,1.63E+08
8%,this work,0.21066229,0.596135,312.90094,1.33E+08
8%,this work,0.032579128,0.50578815,377.00266,1.48E+08
8%,this work,0.01647683,0.6134922,412.63785,1.50E+08
8%,this work,0.01647683,0.6134922,412.63785,1.67E+08
8%,this work,0.21066229,0.596135,312.90094,1.12E+08
8%,this work,0.032579128,0.50578815,377.00266,1.28E+08
8%,this work,0.12456174,0.51889366,262.49,1.37E+08
8%,this work,0.032579128,0.50578815,377.00266,1.28E+08
8%,this work,0.17358124,0.56109554,321.51517,9.94E+07
8%,this work,0.21066229,0.596135,312.90094,1.27E+08
8%,this work,0.12456174,0.51889366,262.49,1.39E+08
8%,this work,0.032579128,0.50578815,377.00266,1.61E+08
8%,this work,0.21066229,0.596135,312.90094,1.98E+08
8%,this work,0.17358124,0.56109554,321.51517,1.28E+08
8%,this work,0.17358124,0.56109554,321.51517,1.04E+08
8%,this work,0.12456174,0.51889366,262.49,1.55E+08
8%,this work,0.17358124,0.56109554,321.51517,1.00E+08
8%,this work,0.01647683,0.6134922,412.63785,1.42E+08
8%,this work,0.01647683,0.6134922,412.63785,1.91E+08
8%,this work,0.032579128,0.50578815,377.00266,1.34E+08
8%,this work,0.12456174,0.51889366,262.49,1.37E+08
8%,this work,0.17358124,0.56109554,321.51517,1.05E+08
8%,this work,0.032579128,0.50578815,377.00266,1.52E+08
8%,this work,0.12456174,0.51889366,262.49,1.54E+08
8%,this work,0.01647683,0.6134922,412.63785,1.70E+08
8%,this work,0.12456174,0.51889366,262.49,1.61E+08
8%,this work,0.032579128,0.50578815,377.00266,1.89E+08
8%,this work,0.12456174,0.51889366,262.49,1.92E+08
8%,this work,0.17358124,0.56109554,321.51517,9.32E+07
8%,this work,0.12456174,0.51889366,262.49,1.36E+08
8%,this work,0.01647683,0.6134922,412.63785,1.51E+08
8%,this work,0.12456174,0.51889366,262.49,1.32E+08
8%,this work,0.21066229,0.596135,312.90094,1.12E+08
8%,this work,0.032579128,0.50578815,377.00266,1.34E+08
8%,this work,0.01647683,0.6134922,412.63785,1.39E+08
8%,this work,0.009274235,0.5210895,313.66223,1.54E+08
8%,this work,0.020265734,0.5069669,367.24243,1.73E+08
8%,this work,0.24963294,0.6901943,278.57135,1.55E+08
8%,this work,0.07978009,0.5260739,326.56546,1.54E+08
8%,this work,0.24920951,0.7594575,278.009,1.42E+08
8%,this work,0.24963294,0.6901943,278.57135,1.47E+08
8%,this work,0.24920951,0.7594575,278.009,1.37E+08
8%,this work,0.24920951,0.7594575,278.009,1.57E+08
8%,this work,0.24963294,0.6901943,278.57135,1.67E+08
8%,this work,0.6833861,0.8954261,257.32663,8.11E+07
8%,this work,0.015269594,0.5362694,270.22397,1.42E+08
8%,this work,0.6833861,0.8954261,257.32663,7.74E+07
8%,this work,0.24963294,0.6901943,278.57135,1.34E+08
8%,this work,0.07978009,0.5260739,326.56546,1.55E+08
8%,this work,0.015269594,0.5362694,270.22397,1.33E+08
8%,this work,0.015269594,0.5362694,270.22397,1.40E+08
8%,this work,0.45219636,0.7386791,333.60754,1.61E+08
8%,this work,0.020265734,0.5069669,367.24243,1.57E+08
8%,this work,0.45219636,0.7386791,333.60754,1.56E+08
8%,this work,0.009274235,0.5210895,313.66223,1.64E+08
8%,this work,0.07978009,0.5260739,326.56546,1.40E+08
8%,this work,0.07978009,0.5260739,326.56546,1.84E+08
8%,this work,0.009274235,0.5210895,313.66223,1.35E+08
8%,this work,0.6833861,0.8954261,257.32663,7.22E+07
8%,this work,0.24920951,0.7594575,278.009,1.59E+08
8%,this work,0.009274235,0.5210895,313.66223,2.05E+08
8%,this work,0.07978009,0.5260739,326.56546,1.36E+08
8%,this work,0.009274235,0.5210895,313.66223,1.47E+08
8%,this work,0.07978009,0.5260739,326.56546,1.39E+08
8%,this work,0.24963294,0.6901943,278.57135,1.38E+08
8%,this work,0.015269594,0.5362694,270.22397,1.46E+08
8%,this work,0.07978009,0.5260739,326.56546,1.32E+08
8%,this work,0.020265734,0.5069669,367.24243,1.79E+08
8%,this work,0.015269594,0.5362694,270.22397,1.51E+08
8%,this work,0.07978009,0.5260739,326.56546,1.58E+08
8%,this work,0.020265734,0.5069669,367.24243,1.70E+08
8%,this work,0.07978009,0.5260739,326.56546,1.39E+08
8%,this work,0.45219636,0.7386791,333.60754,1.64E+08
8%,this work,0.009274235,0.5210895,313.66223,1.66E+08
8%,this work,0.020265734,0.5069669,367.24243,1.58E+08
10%,this work,0.103587605,0.56877464,296.0186,1.34E+08
10%,this work,0.032288622,0.5133256,419.95834,1.48E+08
10%,this work,0.3520188,0.79730165,276.8339,1.43E+08
10%,this work,0.3530599,0.79756606,274.37384,1.31E+08
10%,this work,0.41210452,0.73507833,257.63733,1.76E+08
10%,this work,0.032288622,0.5133256,419.95834,6.36E+07
10%,this work,0.00186548,0.50088555,297.43234,6.34E+07
10%,this work,0.3530599,0.79756606,274.37384,5.84E+07
10%,this work,0.3520188,0.79730165,276.8339,6.04E+07
10%,this work,0.3520188,0.79730165,276.8339,6.01E+07
10%,this work,0.103587605,0.56877464,296.0186,5.78E+07
10%,this work,0.103587605,0.56877464,296.0186,5.92E+07
10%,this work,0.41210452,0.73507833,257.63733,5.85E+07
10%,this work,0.015578322,0.50417304,357.14423,6.36E+07
10%,this work,0.14649364,0.6141229,290.12582,4.48E+07
10%,this work,0.00186548,0.50088555,297.43234,6.26E+07
10%,this work,0.012004832,0.51464385,396.77954,6.54E+07
10%,this work,0.40250862,0.7324555,274.4631,6.90E+07
10%,this work,0.40250862,0.7324555,274.4631,5.59E+07
10%,this work,0.3530599,0.79756606,274.37384,4.89E+07
10%,this work,0.41210452,0.73507833,257.63733,5.67E+07
10%,this work,0.41210452,0.73507833,257.63733,5.82E+07
10%,this work,0.012004832,0.51464385,396.77954,5.89E+07
10%,this work,0.032288622,0.5133256,419.95834,5.89E+07
10%,this work,0.41210452,0.73507833,257.63733,7.31E+07
10%,this work,0.40250862,0.7324555,274.4631,6.20E+07
10%,this work,0.014080721,0.6584967,291.93494,5.38E+07
10%,this work,0.3530599,0.79756606,274.37384,5.07E+07
10%,this work,0.015578322,0.50417304,357.14423,5.90E+07
10%,this work,0.14649364,0.6141229,290.12582,4.42E+07
10%,this work,0.3530599,0.79756606,274.37384,6.79E+07
10%,this work,0.40250862,0.7324555,274.4631,5.39E+07
10%,this work,0.3520188,0.79730165,276.8339,5.72E+07
10%,this work,0.40250862,0.7324555,274.4631,5.57E+07
10%,this work,0.014080721,0.6584967,291.93494,5.44E+07
10%,this work,0.012004832,0.51464385,396.77954,5.64E+07
10%,this work,0.032288622,0.5133256,419.95834,5.75E+07
10%,this work,0.14649364,0.6141229,290.12582,4.24E+07
10%,this work,0.40250862,0.7324555,274.4631,5.30E+07
10%,this work,0.012004832,0.51464385,396.77954,5.81E+07
10%,this work,0.09794215,0.57853955,273.40262,1.43E+08
10%,this work,0.07098306,0.50528157,332.61688,9.65E+07
10%,this work,0.6036876,0.8733383,289.09686,1.54E+08
10%,this work,0.07098306,0.50528157,332.61688,9.70E+07
10%,this work,0.6036876,0.8733383,289.09686,1.58E+08
10%,this work,0.07098306,0.50528157,332.61688,8.59E+07
10%,this work,0.041015495,0.50145155,407.15353,1.25E+08
10%,this work,0.041015495,0.50145155,407.15353,1.25E+08
10%,this work,0.035882264,0.5098707,426.22763,1.40E+08
10%,this work,0.43933177,0.7445852,294.3909,1.37E+08
10%,this work,0.035882264,0.5098707,426.22763,1.38E+08
10%,this work,0.43933177,0.7445852,294.3909,1.66E+08
10%,this work,0.035882264,0.5098707,426.22763,1.64E+08
10%,this work,0.07098306,0.50528157,332.61688,9.18E+07
10%,this work,0.041015495,0.50145155,407.15353,1.42E+08
10%,this work,0.041015495,0.50145155,407.15353,1.37E+08
10%,this work,0.6036876,0.8733383,289.09686,1.56E+08
10%,this work,0.041015495,0.50145155,407.15353,1.38E+08
10%,this work,0.43933177,0.7445852,294.3909,1.38E+08
10%,this work,0.09794215,0.57853955,273.40262,1.32E+08
10%,this work,0.035882264,0.5098707,426.22763,1.38E+08
10%,this work,0.09794215,0.57853955,273.40262,1.36E+08
10%,this work,0.43933177,0.7445852,294.3909,1.41E+08
10%,this work,0.43933177,0.7445852,294.3909,1.42E+08
10%,this work,0.09794215,0.57853955,273.40262,1.33E+08
10%,this work,0.035882264,0.5098707,426.22763,1.36E+08
10%,this work,0.6036876,0.8733383,289.09686,1.49E+08
10%,this work,0.43933177,0.7445852,294.3909,1.37E+08
10%,this work,0.07098306,0.50528157,332.61688,8.04E+07
10%,this work,0.041015495,0.50145155,407.15353,1.35E+08
10%,this work,0.09794215,0.57853955,273.40262,1.47E+08
10%,this work,0.041015495,0.50145155,407.15353,1.36E+08
10%,this work,0.09794215,0.57853955,273.40262,1.44E+08
10%,this work,0.6036876,0.8733383,289.09686,1.67E+08
10%,this work,0.041015495,0.50145155,407.15353,1.25E+08
10%,this work,0.035882264,0.5098707,426.22763,1.32E+08
10%,this work,0.041015495,0.50145155,407.15353,1.25E+08
10%,this work,0.035882264,0.5098707,426.22763,1.43E+08
10%,this work,0.07098306,0.50528157,332.61688,9.35E+07
10%,this work,0.07098306,0.50528157,332.61688,9.06E+07
10%,this work,0.002494675,0.5017161,322.0714,1.43E+08
10%,this work,0.029517638,0.543399,276.11954,1.23E+08
10%,this work,0.024155803,0.50942177,441.09637,1.85E+08
10%,this work,0.029517638,0.543399,276.11954,1.30E+08
10%,this work,0.002494675,0.5017161,322.0714,1.39E+08
10%,this work,0.30786484,0.69869846,258.5614,1.31E+08
10%,this work,0.30786484,0.69869846,258.5614,1.31E+08
10%,this work,0.7060294,0.9042203,322.75067,1.34E+08
10%,this work,0.39998558,0.81143045,281.45514,1.31E+08
10%,this work,0.7060294,0.9042203,322.75067,1.27E+08
10%,this work,0.23369698,0.63108265,309.58844,1.10E+08
10%,this work,0.041756492,0.50089383,300.10165,1.14E+08
10%,this work,0.7060294,0.9042203,322.75067,1.36E+08
10%,this work,0.024155803,0.50942177,441.09637,1.28E+08
10%,this work,0.002494675,0.5017161,322.0714,1.39E+08
10%,this work,0.035516933,0.51214063,411.8507,1.43E+08
10%,this work,0.013983605,0.5010362,321.638,1.27E+08
10%,this work,0.5620705,0.86021847,282.86215,8.84E+07
10%,this work,0.013983605,0.5010362,321.638,1.39E+08
10%,this work,0.39998558,0.81143045,281.45514,1.25E+08
10%,this work,0.029517638,0.543399,276.11954,1.26E+08
10%,this work,0.035516933,0.51214063,411.8507,1.36E+08
10%,this work,0.002494675,0.5017161,322.0714,1.41E+08
10%,this work,0.041756492,0.50089383,300.10165,1.25E+08
10%,this work,0.23369698,0.63108265,309.58844,1.16E+08
10%,this work,0.041756492,0.50089383,300.10165,1.27E+08
10%,this work,0.024155803,0.50942177,441.09637,1.53E+08
10%,this work,0.23369698,0.63108265,309.58844,1.25E+08
10%,this work,0.27521056,0.7165708,258.36603,1.30E+08
10%,this work,0.5620705,0.86021847,282.86215,9.07E+07
10%,this work,0.029517638,0.543399,276.11954,1.25E+08
10%,this work,0.013983605,0.5010362,321.638,1.41E+08
10%,this work,0.5620705,0.86021847,282.86215,9.30E+07
10%,this work,0.041756492,0.50089383,300.10165,1.24E+08
10%,this work,0.002972544,0.5870079,349.29788,1.32E+08
10%,this work,0.035516933,0.51214063,411.8507,1.25E+08
10%,this work,0.23369698,0.63108265,309.58844,1.38E+08
10%,this work,0.5620705,0.86021847,282.86215,8.45E+07
10%,this work,0.013983605,0.5010362,321.638,1.19E+08
10%,this work,0.27521056,0.7165708,258.36603,1.20E+08
10%,this work,0.39205244,0.8095461,281.90424,1.10E+08
10%,this work,0.061066784,0.5041835,293.32236,1.34E+08
10%,this work,0.011795999,0.5462752,268.82336,1.29E+08
10%,this work,0.63400155,0.865056,266.6777,1.29E+08
10%,this work,0.009058717,0.5024769,338.0503,1.46E+08
10%,this work,0.63400155,0.865056,266.6777,1.27E+08
10%,this work,0.009058717,0.5024769,338.0503,1.31E+08
10%,this work,0.003641523,0.52439094,259.85767,1.40E+08
10%,this work,0.024150036,0.5253466,423.25525,1.50E+08
10%,this work,0.39205244,0.8095461,281.90424,1.24E+08
10%,this work,0.63400155,0.865056,266.6777,1.29E+08
10%,this work,0.003641523,0.52439094,259.85767,1.39E+08
10%,this work,0.011795999,0.5462752,268.82336,1.18E+08
10%,this work,0.39205244,0.8095461,281.90424,1.10E+08
10%,this work,0.061066784,0.5041835,293.32236,1.21E+08
10%,this work,0.003641523,0.52439094,259.85767,1.51E+08
10%,this work,0.011795999,0.5462752,268.82336,1.32E+08
10%,this work,0.003641523,0.52439094,259.85767,1.64E+08
10%,this work,0.009058717,0.5024769,338.0503,1.53E+08
10%,this work,0.024150036,0.5253466,423.25525,1.59E+08
10%,this work,0.024150036,0.5253466,423.25525,1.54E+08
10%,this work,0.39205244,0.8095461,281.90424,1.07E+08
10%,this work,0.011795999,0.5462752,268.82336,1.18E+08
10%,this work,0.63400155,0.865056,266.6777,1.36E+08
10%,this work,0.63400155,0.865056,266.6777,1.33E+08
10%,this work,0.63400155,0.865056,266.6777,1.35E+08
10%,this work,0.024150036,0.5253466,423.25525,1.49E+08
10%,this work,0.011795999,0.5462752,268.82336,1.17E+08
10%,this work,0.011795999,0.5462752,268.82336,1.50E+08
10%,this work,0.009058717,0.5024769,338.0503,1.71E+08
10%,this work,0.003641523,0.52439094,259.85767,1.35E+08
10%,this work,0.009058717,0.5024769,338.0503,1.38E+08
10%,this work,0.011795999,0.5462752,268.82336,1.30E+08
10%,this work,0.39205244,0.8095461,281.90424,1.17E+08
10%,this work,0.011795999,0.5462752,268.82336,1.17E+08
10%,this work,0.061066784,0.5041835,293.32236,1.27E+08
10%,this work,0.009058717,0.5024769,338.0503,1.56E+08
10%,this work,0.011795999,0.5462752,268.82336,1.19E+08
10%,this work,0.63400155,0.865056,266.6777,1.30E+08
10%,this work,0.024150036,0.5253466,423.25525,1.41E+08
10%,this work,0.624497,0.88532317,281.90424,1.37E+08
10%,this work,0.624497,0.88532317,281.90424,1.47E+08
10%,this work,0.06555443,0.50010544,333.6675,1.44E+08
10%,this work,0.37558705,0.7995021,273.24347,1.52E+08
10%,this work,0.624497,0.88532317,281.90424,1.54E+08
10%,this work,0.011840159,0.51344717,395.12024,1.41E+08
10%,this work,0.029710846,0.51859343,406.59686,1.64E+08
10%,this work,0.06555443,0.50010544,333.6675,1.45E+08
10%,this work,0.37558705,0.7995021,273.24347,1.51E+08
10%,this work,0.029710846,0.51859343,406.59686,1.73E+08
10%,this work,0.16407771,0.556531,321.51517,9.58E+07
10%,this work,0.37558705,0.7995021,273.24347,1.34E+08
10%,this work,0.029710846,0.51859343,406.59686,1.46E+08
10%,this work,0.057781212,0.51760125,323.0124,1.66E+08
10%,this work,0.029710846,0.51859343,406.59686,1.35E+08
10%,this work,0.16407771,0.556531,321.51517,1.00E+08
10%,this work,0.029710846,0.51859343,406.59686,1.56E+08
10%,this work,0.16407771,0.556531,321.51517,1.10E+08
10%,this work,0.37558705,0.7995021,273.24347,1.51E+08
