Constraints(%),algorithm,NMI,RI,cost,runtime
2%,Alg.1,0.008504695,0.5000413,2.5891683,7751916
2%,Alg.1,0.052885756,0.508093,2.5009105,6514535
2%,Alg.1,0.052885756,0.508093,2.5009105,1.45E+07
2%,Alg.1,0.052885756,0.508093,2.5009105,6579018
2%,Alg.1,0.052885756,0.508093,2.5009105,7666086
2%,Alg.1,0.008504695,0.5000413,2.5891683,7906923
2%,Alg.1,0.052885756,0.508093,2.5009105,1.45E+07
2%,Alg.1,0.052885756,0.508093,2.5009105,6516718
2%,Alg.1,0.008504695,0.5000413,2.5891683,7917499
2%,Alg.1,0.008504695,0.5000413,2.5891683,1.59E+07
2%,Alg.1,0.052885756,0.508093,2.5009105,6088094
2%,Alg.1,0.052885756,0.508093,2.5009105,6474410
2%,Alg.1,0.052885756,0.508093,2.5009105,6498397
2%,Alg.1,0.008504695,0.5000413,2.5891683,7904721
2%,Alg.1,0.008504695,0.5000413,2.5891683,7886901
2%,Alg.1,0.052885756,0.508093,2.5009105,1.45E+07
2%,Alg.1,0.008504695,0.5000413,2.5891683,7859391
2%,Alg.1,0.052885756,0.508093,2.5009105,6760815
2%,Alg.1,0.008504695,0.5000413,2.5891683,1.58E+07
2%,Alg.1,0.008504695,0.5000413,2.5891683,7830190
2%,Alg.1,0.008504695,0.5000413,2.5891683,7841038
2%,Alg.1,0.008504695,0.5000413,2.5891683,7856653
2%,Alg.1,0.008504695,0.5000413,2.5891683,7921221
2%,Alg.1,0.052885756,0.508093,2.5009105,6644132
2%,Alg.1,0.052885756,0.508093,2.5009105,6435996
2%,Alg.1,0.052885756,0.508093,2.5009105,6608422
2%,Alg.1,0.052885756,0.508093,2.5009105,6480680
2%,Alg.1,0.008504695,0.5000413,2.5891683,7868366
2%,Alg.1,0.052885756,0.508093,2.5009105,6640257
2%,Alg.1,0.052885756,0.508093,2.5009105,6476761
2%,Alg.1,0.052885756,0.508093,2.5009105,6679304
2%,Alg.1,0.052885756,0.508093,2.5009105,6552568
2%,Alg.1,0.16142829,0.6065135,2.8166046,8063175
2%,Alg.1,0.16142829,0.6065135,2.8166046,1.61E+07
2%,Alg.1,0.16142829,0.6065135,2.8166046,7996935
2%,Alg.1,0.3091722,0.7026304,2.4890418,8100868
2%,Alg.1,0.3091722,0.7026304,2.4890418,8520941
2%,Alg.1,0.019010026,0.50340354,2.570315,7642979
2%,Alg.1,0.10285427,0.5467916,2.4500372,7768817
2%,Alg.1,0.019010026,0.50340354,2.570315,7499958
2%,Alg.1,0.005924261,0.51166093,2.6396017,7944275
2%,Alg.1,0.3091722,0.7026304,2.4890418,1.65E+07
2%,Alg.1,0.10285427,0.5467916,2.4500372,7029003
2%,Alg.1,0.10285427,0.5467916,2.4500372,7018364
2%,Alg.1,0.005924261,0.51166093,2.6396017,7795839
2%,Alg.1,0.3091722,0.7026304,2.4890418,7999323
2%,Alg.1,0.3091722,0.7026304,2.4890418,8108177
2%,Alg.1,0.10285427,0.5467916,2.4500372,7109707
2%,Alg.1,0.3091722,0.7026304,2.4890418,8372041
2%,Alg.1,0.3091722,0.7026304,2.4890418,8023226
2%,Alg.1,0.16142829,0.6065135,2.8166046,7946193
2%,Alg.1,0.10285427,0.5467916,2.4500372,7095010
2%,Alg.1,0.16142829,0.6065135,2.8166046,8097325
2%,Alg.1,0.005924261,0.51166093,2.6396017,8889009
2%,Alg.1,0.3091722,0.7026304,2.4890418,7943257
2%,Alg.1,0.3091722,0.7026304,2.4890418,7979542
2%,Alg.1,0.16142829,0.6065135,2.8166046,8144995
2%,Alg.1,0.005924261,0.51166093,2.6396017,7865114
2%,Alg.1,0.16142829,0.6065135,2.8166046,1.60E+07
2%,Alg.1,0.10285427,0.5467916,2.4500372,7034574
2%,Alg.1,0.3091722,0.7026304,2.4890418,7991250
2%,Alg.1,0.019010026,0.50340354,2.570315,7548269
2%,Alg.1,0.005924261,0.51166093,2.6396017,8015124
2%,Alg.1,0.005924261,0.51166093,2.6396017,1.60E+07
2%,Alg.1,0.3091722,0.7026304,2.4890418,7916808
2%,Alg.1,0.16142829,0.6065135,2.8166046,8077666
2%,Alg.1,0.10285427,0.5467916,2.4500372,7087495
2%,Alg.1,0.019010026,0.50340354,2.570315,7620526
2%,Alg.1,0.16142829,0.6065135,2.8166046,7960533
2%,Alg.1,0.3091722,0.7026304,2.4890418,7863427
2%,Alg.1,0.10285427,0.5467916,2.4500372,7089323
2%,Alg.1,0.3091722,0.7026304,2.4890418,7944516
2%,Alg.1,0.35597098,0.67721784,2.477553,8826368
2%,Alg.1,0.30868903,0.70093954,2.6399343,8502526
2%,Alg.1,0.057718173,0.5153905,2.5056999,8781117
2%,Alg.1,0.30868903,0.70093954,2.6399343,8522595
2%,Alg.1,0.35597098,0.67721784,2.477553,8721162
2%,Alg.1,0.30868903,0.70093954,2.6399343,8479097
2%,Alg.1,0.057718173,0.5153905,2.5056999,7853946
2%,Alg.1,0.07905748,0.50489676,2.6433773,1.59E+07
2%,Alg.1,0.35597098,0.67721784,2.477553,8497269
2%,Alg.1,0.083808444,0.54926664,2.484604,8260564
2%,Alg.1,0.35597098,0.67721784,2.477553,8695901
2%,Alg.1,0.083808444,0.54926664,2.484604,6092415
2%,Alg.1,0.30868903,0.70093954,2.6399343,6019935
2%,Alg.1,0.07947795,0.5050118,2.818416,5449847
2%,Alg.1,0.07947795,0.5050118,2.818416,5434457
2%,Alg.1,0.083808444,0.54926664,2.484604,5807714
2%,Alg.1,0.35597098,0.67721784,2.477553,6126557
2%,Alg.1,0.07947795,0.5050118,2.818416,5454609
2%,Alg.1,0.30868903,0.70093954,2.6399343,6042738
2%,Alg.1,0.35597098,0.67721784,2.477553,6147543
2%,Alg.1,0.057718173,0.5153905,2.5056999,5475581
2%,Alg.1,0.30868903,0.70093954,2.6399343,1.41E+07
2%,Alg.1,0.057718173,0.5153905,2.5056999,5472071
2%,Alg.1,0.057718173,0.5153905,2.5056999,5448839
2%,Alg.1,0.30868903,0.70093954,2.6399343,6017961
2%,Alg.1,0.057718173,0.5153905,2.5056999,5510873
2%,Alg.1,0.35597098,0.67721784,2.477553,6172284
2%,Alg.1,0.057718173,0.5153905,2.5056999,5477381
2%,Alg.1,0.057718173,0.5153905,2.5056999,5508882
2%,Alg.1,0.057718173,0.5153905,2.5056999,5461684
2%,Alg.1,0.083808444,0.54926664,2.484604,5782277
2%,Alg.1,0.07905748,0.50489676,2.6433773,4588523
2%,Alg.1,0.30868903,0.70093954,2.6399343,6066380
2%,Alg.1,0.35597098,0.67721784,2.477553,6155664
2%,Alg.1,0.057718173,0.5153905,2.5056999,1.35E+07
2%,Alg.1,0.07905748,0.50489676,2.6433773,4796249
2%,Alg.1,0.07947795,0.5050118,2.818416,5462284
2%,Alg.1,0.083808444,0.54926664,2.484604,5775667
2%,Alg.1,0.30868903,0.70093954,2.6399343,6048865
2%,Alg.1,0.30868903,0.70093954,2.6399343,6132236
2%,Alg.1,0.019960023,0.51402056,2.4512045,1.43E+07
2%,Alg.1,0.102106676,0.5222694,2.7972913,8988725
2%,Alg.1,0.038523115,0.5282433,2.749523,1.01E+07
2%,Alg.1,0.30779496,0.70184046,2.6058586,8638927
2%,Alg.1,0.30779496,0.70184046,2.6058586,8606969
2%,Alg.1,0.3893457,0.7212252,2.476938,8507648
2%,Alg.1,0.3893457,0.7212252,2.476938,8450994
2%,Alg.1,0.23331973,0.6258276,2.5585883,8138254
2%,Alg.1,0.3893457,0.7212252,2.476938,8449818
2%,Alg.1,0.23331973,0.6258276,2.5585883,1.63E+07
2%,Alg.1,0.102106676,0.5222694,2.7972913,9031405
2%,Alg.1,0.102106676,0.5222694,2.7972913,9084658
2%,Alg.1,0.30779496,0.70184046,2.6058586,8606131
2%,Alg.1,0.37868178,0.7389158,2.4966888,8415239
2%,Alg.1,0.23331973,0.6258276,2.5585883,8324473
2%,Alg.1,0.038523115,0.5282433,2.749523,8443687
2%,Alg.1,0.37868178,0.7389158,2.4966888,8339441
2%,Alg.1,0.3893457,0.7212252,2.476938,8422495
2%,Alg.1,0.019960023,0.51402056,2.4512045,6260131
2%,Alg.1,0.3893457,0.7212252,2.476938,8400239
2%,Alg.1,0.37868178,0.7389158,2.4966888,8529014
2%,Alg.1,0.102106676,0.5222694,2.7972913,1.70E+07
2%,Alg.1,0.019960023,0.51402056,2.4512045,6203725
2%,Alg.1,0.23331973,0.6258276,2.5585883,8286478
2%,Alg.1,0.30779496,0.70184046,2.6058586,8605483
2%,Alg.1,0.038523115,0.5282433,2.749523,1.65E+07
2%,Alg.1,0.30779496,0.70184046,2.6058586,8574715
2%,Alg.1,0.23331973,0.6258276,2.5585883,8304405
2%,Alg.1,0.23331973,0.6258276,2.5585883,8359743
2%,Alg.1,0.23331973,0.6258276,2.5585883,1.66E+07
2%,Alg.1,0.3893457,0.7212252,2.476938,8452686
2%,Alg.1,0.37868178,0.7389158,2.4966888,8486003
2%,Alg.1,0.30779496,0.70184046,2.6058586,8622981
2%,Alg.1,0.019960023,0.51402056,2.4512045,6393318
2%,Alg.1,0.30779496,0.70184046,2.6058586,8542796
2%,Alg.1,0.37868178,0.7389158,2.4966888,8482688
2%,Alg.1,0.102106676,0.5222694,2.7972913,8869716
2%,Alg.1,0.102106676,0.5222694,2.7972913,9089773
2%,Alg.1,0.3893457,0.7212252,2.476938,8465678
2%,Alg.1,0.3893457,0.7212252,2.476938,8435979
2%,Alg.1,0.17833339,0.612829,2.4970515,8415890
2%,Alg.1,0.3462473,0.7172889,2.601131,8740970
2%,Alg.1,0.008274224,0.50190616,2.3932385,6525738
2%,Alg.1,0.06959179,0.5005342,2.4771187,8282658
2%,Alg.1,0.008274224,0.50190616,2.3932385,6491825
2%,Alg.1,0.3462473,0.7172889,2.601131,8651826
2%,Alg.1,0.008274224,0.50190616,2.3932385,6460777
2%,Alg.1,0.008274224,0.50190616,2.3932385,6552804
2%,Alg.1,0.3462473,0.7172889,2.601131,8735319
2%,Alg.1,0.3462473,0.7172889,2.601131,8767476
2%,Alg.1,0.17833339,0.612829,2.4970515,8424017
2%,Alg.1,0.17833339,0.612829,2.4970515,8404879
2%,Alg.1,0.17833339,0.612829,2.4970515,8464740
2%,Alg.1,0.008274224,0.50190616,2.3932385,6488875
2%,Alg.1,0.008274224,0.50190616,2.3932385,6462044
2%,Alg.1,0.06959179,0.5005342,2.4771187,8251886
2%,Alg.1,0.06959179,0.5005342,2.4771187,8311126
2%,Alg.1,0.06959179,0.5005342,2.4771187,8305202
2%,Alg.1,0.008274224,0.50190616,2.3932385,1.22E+07
2%,Alg.1,0.3462473,0.7172889,2.601131,9896052
2%,Alg.1,0.008274224,0.50190616,2.3932385,6574557
2%,Alg.1,0.3462473,0.7172889,2.601131,8763750
2%,Alg.1,0.008274224,0.50190616,2.3932385,6541894
2%,Alg.1,0.3462473,0.7172889,2.601131,8736182
2%,Alg.1,0.3462473,0.7172889,2.601131,8326408
2%,Alg.1,0.008274224,0.50190616,2.3932385,6293567
2%,Alg.1,0.17833339,0.612829,2.4970515,8336095
2%,Alg.1,0.008274224,0.50190616,2.3932385,6509671
2%,Alg.1,0.17833339,0.612829,2.4970515,8331287
2%,Alg.1,0.17833339,0.612829,2.4970515,8262973
2%,Alg.1,0.008274224,0.50190616,2.3932385,6471469
2%,Alg.1,0.3462473,0.7172889,2.601131,8724734
2%,Alg.1,0.06959179,0.5005342,2.4771187,8343630
2%,Alg.1,0.06959179,0.5005342,2.4771187,1.63E+07
2%,Alg.1,0.3462473,0.7172889,2.601131,8720105
2%,Alg.1,0.06959179,0.5005342,2.4771187,8241212
2%,Alg.1,0.17833339,0.612829,2.4970515,8439902
2%,Alg.1,0.17833339,0.612829,2.4970515,8514487
2%,Alg.1,0.17833339,0.612829,2.4970515,8414585
2%,Alg.1,0.17833339,0.612829,2.4970515,8254009
2%,Alg.1,0.06700473,0.50196165,2.8216827,7861265
2%,Alg.1,0.33249503,0.7149556,2.449933,8219792
2%,Alg.1,0.33249503,0.7149556,2.449933,8366482
2%,Alg.1,0.2814141,0.68539155,2.490088,7938657
2%,Alg.1,0.33249503,0.7149556,2.449933,8250653
2%,Alg.1,0.00570105,0.5026369,2.4544902,7378924
2%,Alg.1,0.06700473,0.50196165,2.8216827,1.69E+07
2%,Alg.1,0.00570105,0.5026369,2.4544902,7102016
2%,Alg.1,0.00570105,0.5026369,2.4544902,7693753
2%,Alg.1,0.33249503,0.7149556,2.449933,8317322
2%,Alg.1,0.33249503,0.7149556,2.449933,8277841
2%,Alg.1,0.00570105,0.5026369,2.4544902,7214016
2%,Alg.1,0.06700473,0.50196165,2.8216827,7999570
2%,Alg.1,0.06700473,0.50196165,2.8216827,7801588
2%,Alg.1,0.33249503,0.7149556,2.449933,8264985
2%,Alg.1,0.33249503,0.7149556,2.449933,8266666
2%,Alg.1,0.33249503,0.7149556,2.449933,8144554
2%,Alg.1,0.33249503,0.7149556,2.449933,8081323
2%,Alg.1,0.06700473,0.50196165,2.8216827,1.28E+07
2%,Alg.1,0.00570105,0.5026369,2.4544902,4629957
2%,Alg.1,0.33249503,0.7149556,2.449933,5811517
2%,Alg.1,0.2814141,0.68539155,2.490088,5499970
2%,Alg.1,0.33249503,0.7149556,2.449933,5799213
2%,Alg.1,0.00570105,0.5026369,2.4544902,4998844
2%,Alg.1,0.06700473,0.50196165,2.8216827,5261142
2%,Alg.1,0.33249503,0.7149556,2.449933,5828791
2%,Alg.1,0.06700473,0.50196165,2.8216827,5715606
2%,Alg.1,0.2814141,0.68539155,2.490088,5492742
2%,Alg.1,0.2814141,0.68539155,2.490088,5517039
2%,Alg.1,0.06700473,0.50196165,2.8216827,5262585
2%,Alg.1,0.33249503,0.7149556,2.449933,5856840
2%,Alg.1,0.2814141,0.68539155,2.490088,5486939
2%,Alg.1,0.00570105,0.5026369,2.4544902,4715071
2%,Alg.1,0.33249503,0.7149556,2.449933,5811532
2%,Alg.1,0.06700473,0.50196165,2.8216827,5263787
2%,Alg.1,0.00570105,0.5026369,2.4544902,4800978
2%,Alg.1,0.33249503,0.7149556,2.449933,5803604
2%,Alg.1,0.00570105,0.5026369,2.4544902,4653883
2%,Alg.1,0.2814141,0.68539155,2.490088,1.35E+07
2%,Alg.1,0.2814141,0.68539155,2.490088,5513411
2%,Alg.1,0.20734495,0.63836527,2.594483,6253498
2%,Alg.1,0.020123124,0.50054014,2.3847482,8566190
2%,Alg.1,0.020123124,0.50054014,2.3847482,8398316
2%,Alg.1,0.020123124,0.50054014,2.3847482,8423615
2%,Alg.1,0.0780389,0.4999869,2.584124,7945929
2%,Alg.1,0.20734495,0.63836527,2.594483,6381258
2%,Alg.1,0.020123124,0.50054014,2.3847482,8678229
2%,Alg.1,0.0780389,0.4999869,2.584124,9117079
2%,Alg.1,0.053123184,0.5077464,2.4677432,8330299
2%,Alg.1,0.20734495,0.63836527,2.594483,1.43E+07
2%,Alg.1,0.020123124,0.50054014,2.3847482,8436029
2%,Alg.1,0.0780389,0.4999869,2.584124,7911420
2%,Alg.1,0.20734495,0.63836527,2.594483,6175546
2%,Alg.1,0.053123184,0.5077464,2.4677432,8249009
2%,Alg.1,0.053123184,0.5077464,2.4677432,8025426
2%,Alg.1,0.20734495,0.63836527,2.594483,6321042
2%,Alg.1,0.20734495,0.63836527,2.594483,6207426
2%,Alg.1,0.053123184,0.5077464,2.4677432,8140346
2%,Alg.1,0.053123184,0.5077464,2.4677432,8309334
2%,Alg.1,0.020123124,0.50054014,2.3847482,1.63E+07
2%,Alg.1,0.020123124,0.50054014,2.3847482,8280682
2%,Alg.1,0.053123184,0.5077464,2.4677432,7986649
2%,Alg.1,0.020123124,0.50054014,2.3847482,8322218
2%,Alg.1,0.053123184,0.5077464,2.4677432,8010098
2%,Alg.1,0.20734495,0.63836527,2.594483,6186892
2%,Alg.1,0.20734495,0.63836527,2.594483,5952681
2%,Alg.1,0.0780389,0.4999869,2.584124,7697455
2%,Alg.1,0.20734495,0.63836527,2.594483,6174510
2%,Alg.1,0.020123124,0.50054014,2.3847482,8301736
2%,Alg.1,0.020123124,0.50054014,2.3847482,8955623
2%,Alg.1,0.20734495,0.63836527,2.594483,6123362
2%,Alg.1,0.20734495,0.63836527,2.594483,6309006
2%,Alg.1,0.020123124,0.50054014,2.3847482,1.62E+07
2%,Alg.1,0.020123124,0.50054014,2.3847482,8534329
2%,Alg.1,0.0780389,0.4999869,2.584124,7833269
2%,Alg.1,0.0780389,0.4999869,2.584124,7960266
2%,Alg.1,0.020123124,0.50054014,2.3847482,8230119
2%,Alg.1,0.020123124,0.50054014,2.3847482,8664361
2%,Alg.1,0.020123124,0.50054014,2.3847482,8686175
2%,Alg.1,0.020123124,0.50054014,2.3847482,8387990
2%,Alg.1,0.18695535,0.57537246,2.696039,7866637
2%,Alg.1,0.29063877,0.68425876,2.5960963,7102672
2%,Alg.1,0.018160483,0.5022211,2.526819,1.71E+07
2%,Alg.1,0.10482047,0.5757519,2.5755439,8700296
2%,Alg.1,0.10482047,0.5757519,2.5755439,8517080
2%,Alg.1,0.18695535,0.57537246,2.696039,7974034
2%,Alg.1,0.29063877,0.68425876,2.5960963,6892562
2%,Alg.1,0.29063877,0.68425876,2.5960963,6913594
2%,Alg.1,0.10482047,0.5757519,2.5755439,8666057
2%,Alg.1,0.29063877,0.68425876,2.5960963,1.49E+07
2%,Alg.1,0.018160483,0.5022211,2.526819,7965574
2%,Alg.1,0.10482047,0.5757519,2.5755439,9839286
2%,Alg.1,0.29063877,0.68425876,2.5960963,6958466
2%,Alg.1,0.29063877,0.68425876,2.5960963,7132044
2%,Alg.1,0.018160483,0.5022211,2.526819,7937575
2%,Alg.1,0.29063877,0.68425876,2.5960963,6856736
2%,Alg.1,0.29063877,0.68425876,2.5960963,1.50E+07
2%,Alg.1,0.11124577,0.5781888,2.6028206,7278108
2%,Alg.1,0.10482047,0.5757519,2.5755439,8782295
2%,Alg.1,0.018160483,0.5022211,2.526819,7790110
2%,Alg.1,0.18695535,0.57537246,2.696039,7757338
2%,Alg.1,0.29063877,0.68425876,2.5960963,6906783
2%,Alg.1,0.018160483,0.5022211,2.526819,7967042
2%,Alg.1,0.11124577,0.5781888,2.6028206,7485137
2%,Alg.1,0.11124577,0.5781888,2.6028206,7393243
2%,Alg.1,0.10482047,0.5757519,2.5755439,8790562
2%,Alg.1,0.18695535,0.57537246,2.696039,7904187
2%,Alg.1,0.29063877,0.68425876,2.5960963,6984474
2%,Alg.1,0.11124577,0.5781888,2.6028206,7284798
2%,Alg.1,0.11124577,0.5781888,2.6028206,7218546
2%,Alg.1,0.11124577,0.5781888,2.6028206,7370269
2%,Alg.1,0.29063877,0.68425876,2.5960963,7114442
2%,Alg.1,0.10482047,0.5757519,2.5755439,8740229
2%,Alg.1,0.18695535,0.57537246,2.696039,8270363
2%,Alg.1,0.10482047,0.5757519,2.5755439,8915656
2%,Alg.1,0.11124577,0.5781888,2.6028206,7462197
2%,Alg.1,0.29063877,0.68425876,2.5960963,6929470
2%,Alg.1,0.18695535,0.57537246,2.696039,7828406
2%,Alg.1,0.29063877,0.68425876,2.5960963,1.52E+07
2%,Alg.1,0.018160483,0.5022211,2.526819,7690295
2%,Alg.1,0.3268795,0.712288,2.6034198,8442950
2%,Alg.1,0.06814665,0.5025471,2.5998886,7834627
2%,Alg.1,0.050342243,0.539275,2.6001172,7763031
2%,Alg.1,0.007993192,0.513403,2.279226,8073104
2%,Alg.1,0.06814665,0.5025471,2.5998886,7674779
2%,Alg.1,0.033164944,0.524065,2.3438041,7693474
2%,Alg.1,0.20499016,0.58832186,2.5640159,8097087
2%,Alg.1,0.12725455,0.56322765,2.3883615,7694564
2%,Alg.1,0.3268795,0.712288,2.6034198,7925320
2%,Alg.1,0.17211561,0.5690019,2.6215105,7453075
2%,Alg.1,0.17211561,0.5690019,2.6215105,7162108
2%,Alg.1,0.033164944,0.524065,2.3438041,7790549
2%,Alg.1,0.033164944,0.524065,2.3438041,7795371
2%,Alg.1,0.007993192,0.513403,2.279226,7663638
2%,Alg.1,0.06814665,0.5025471,2.5998886,7892945
2%,Alg.1,0.033164944,0.524065,2.3438041,7744433
2%,Alg.1,0.050342243,0.539275,2.6001172,7815731
2%,Alg.1,0.050342243,0.539275,2.6001172,7723247
2%,Alg.1,0.3268795,0.712288,2.6034198,7595157
2%,Alg.1,0.06814665,0.5025471,2.5998886,7903801
2%,Alg.1,0.033164944,0.524065,2.3438041,7782479
2%,Alg.1,0.050342243,0.539275,2.6001172,7627357
2%,Alg.1,0.06814665,0.5025471,2.5998886,7774539
2%,Alg.1,0.17211561,0.5690019,2.6215105,7545531
2%,Alg.1,0.20499016,0.58832186,2.5640159,8060152
2%,Alg.1,0.17211561,0.5690019,2.6215105,7092398
2%,Alg.1,0.007993192,0.513403,2.279226,7556670
2%,Alg.1,0.12725455,0.56322765,2.3883615,5802542
2%,Alg.1,0.12725455,0.56322765,2.3883615,5749247
2%,Alg.1,0.007993192,0.513403,2.279226,5250310
2%,Alg.1,0.033164944,0.524065,2.3438041,5549776
2%,Alg.1,0.17211561,0.5690019,2.6215105,5110858
2%,Alg.1,0.050342243,0.539275,2.6001172,5563137
2%,Alg.1,0.3268795,0.712288,2.6034198,1.37E+07
2%,Alg.1,0.3268795,0.712288,2.6034198,5700260
2%,Alg.1,0.3268795,0.712288,2.6034198,5685207
2%,Alg.1,0.007993192,0.513403,2.279226,5240340
2%,Alg.1,0.06814665,0.5025471,2.5998886,6006431
2%,Alg.1,0.050342243,0.539275,2.6001172,5558690
2%,Alg.1,0.06814665,0.5025471,2.5998886,5605192
2%,Alg.1,1.22E-04,0.50552267,2.629267,7387239
2%,Alg.1,0.23446694,0.6558264,2.5911136,8251829
2%,Alg.1,0.24496324,0.63277537,2.6183612,7985083
2%,Alg.1,0.029151246,0.5218221,2.5366304,7418636
2%,Alg.1,0.23446694,0.6558264,2.5911136,7963970
2%,Alg.1,1.22E-04,0.50552267,2.629267,7166022
2%,Alg.1,0.24496324,0.63277537,2.6183612,7832128
2%,Alg.1,0.27563494,0.6823785,2.5353699,7139707
2%,Alg.1,0.029151246,0.5218221,2.5366304,7586146
2%,Alg.1,1.22E-04,0.50552267,2.629267,7201106
2%,Alg.1,0.23446694,0.6558264,2.5911136,8063225
2%,Alg.1,0.24496324,0.63277537,2.6183612,1.58E+07
2%,Alg.1,0.27563494,0.6823785,2.5353699,7245217
2%,Alg.1,0.029151246,0.5218221,2.5366304,7745999
2%,Alg.1,0.24496324,0.63277537,2.6183612,7960686
2%,Alg.1,0.23446694,0.6558264,2.5911136,8108223
2%,Alg.1,0.24496324,0.63277537,2.6183612,8015412
2%,Alg.1,0.029151246,0.5218221,2.5366304,7736692
2%,Alg.1,0.27563494,0.6823785,2.5353699,7307063
2%,Alg.1,0.029151246,0.5218221,2.5366304,7664057
2%,Alg.1,1.22E-04,0.50552267,2.629267,7247337
2%,Alg.1,0.27563494,0.6823785,2.5353699,7169424
2%,Alg.1,1.22E-04,0.50552267,2.629267,7479054
2%,Alg.1,0.24496324,0.63277537,2.6183612,8059821
2%,Alg.1,0.23446694,0.6558264,2.5911136,1.61E+07
2%,Alg.1,0.24496324,0.63277537,2.6183612,7880705
2%,Alg.1,0.029151246,0.5218221,2.5366304,7644054
2%,Alg.1,0.27563494,0.6823785,2.5353699,7343493
2%,Alg.1,0.27563494,0.6823785,2.5353699,7264606
2%,Alg.1,0.27563494,0.6823785,2.5353699,7331471
2%,Alg.1,0.24496324,0.63277537,2.6183612,7850861
2%,Alg.1,0.24496324,0.63277537,2.6183612,8030685
2%,Alg.1,0.029151246,0.5218221,2.5366304,7591686
2%,Alg.1,1.22E-04,0.50552267,2.629267,7275362
2%,Alg.1,1.22E-04,0.50552267,2.629267,7127434
2%,Alg.1,0.27563494,0.6823785,2.5353699,7211795
2%,Alg.1,0.23446694,0.6558264,2.5911136,8162058
2%,Alg.1,0.23446694,0.6558264,2.5911136,1.63E+07
2%,Alg.1,0.23446694,0.6558264,2.5911136,9117049
2%,Alg.1,0.27563494,0.6823785,2.5353699,7456549
2%,Alg.1,0.12391843,0.56840986,2.6993232,1.61E+07
2%,Alg.1,1.30E-04,0.5067107,2.5230973,8273839
2%,Alg.1,1.30E-04,0.5067107,2.5230973,7772676
2%,Alg.1,0.07495612,0.51291335,2.5934885,8258536
2%,Alg.1,0.31205162,0.6450723,2.4628365,7768347
2%,Alg.1,0.07495612,0.51291335,2.5934885,1.60E+07
2%,Alg.1,0.31205162,0.6450723,2.4628365,7793382
2%,Alg.1,0.07495612,0.51291335,2.5934885,8323552
2%,Alg.1,0.012956508,0.51220965,2.6226776,8317645
2%,Alg.1,0.012956508,0.51220965,2.6226776,8249538
2%,Alg.1,0.012956508,0.51220965,2.6226776,1.75E+07
2%,Alg.1,0.07720105,0.5002258,2.621204,6551998
2%,Alg.1,0.012956508,0.51220965,2.6226776,8262112
2%,Alg.1,0.07720105,0.5002258,2.621204,6733099
2%,Alg.1,0.012956508,0.51220965,2.6226776,8067577
2%,Alg.1,0.31205162,0.6450723,2.4628365,1.69E+07
2%,Alg.1,0.07495612,0.51291335,2.5934885,8083786
2%,Alg.1,0.12391843,0.56840986,2.6993232,8057585
2%,Alg.1,0.31205162,0.6450723,2.4628365,7909327
2%,Alg.1,0.07720105,0.5002258,2.621204,6387293
2%,Alg.1,0.31205162,0.6450723,2.4628365,7803827
2%,Alg.1,0.12391843,0.56840986,2.6993232,8117298
2%,Alg.1,0.07495612,0.51291335,2.5934885,8041678
2%,Alg.1,0.31205162,0.6450723,2.4628365,7698367
2%,Alg.1,0.07720105,0.5002258,2.621204,6580353
2%,Alg.1,0.07720105,0.5002258,2.621204,6782553
2%,Alg.1,0.07495612,0.51291335,2.5934885,8108850
2%,Alg.1,1.30E-04,0.5067107,2.5230973,8106030
2%,Alg.1,1.30E-04,0.5067107,2.5230973,7781832
2%,Alg.1,0.12391843,0.56840986,2.6993232,7909067
2%,Alg.1,0.31205162,0.6450723,2.4628365,7988648
2%,Alg.1,0.12391843,0.56840986,2.6993232,8084513
2%,Alg.1,0.012956508,0.51220965,2.6226776,8139212
2%,Alg.1,1.30E-04,0.5067107,2.5230973,7780977
2%,Alg.1,0.07495612,0.51291335,2.5934885,8650581
2%,Alg.1,1.30E-04,0.5067107,2.5230973,8139812
2%,Alg.1,1.30E-04,0.5067107,2.5230973,8160844
2%,Alg.1,0.12391843,0.56840986,2.6993232,8000888
2%,Alg.1,0.07720105,0.5002258,2.621204,6460185
2%,Alg.1,0.07720105,0.5002258,2.621204,6428098
2%,Alg.1,2.37E-06,0.5000997,2.7585645,1.59E+07
2%,Alg.1,0.03151458,0.50047654,2.4488976,7132171
2%,Alg.1,0.03151458,0.50047654,2.4488976,1.51E+07
2%,Alg.1,2.37E-06,0.5000997,2.7585645,8051227
2%,Alg.1,0.10711997,0.53196543,2.5213253,7823852
2%,Alg.1,0.15741737,0.56427324,2.670336,8119769
2%,Alg.1,0.30077317,0.6956873,2.477031,8041462
2%,Alg.1,3.96E-07,0.5052005,2.6728408,8077891
2%,Alg.1,0.15741737,0.56427324,2.670336,8482928
2%,Alg.1,2.37E-06,0.5000997,2.7585645,7875088
2%,Alg.1,0.10711997,0.53196543,2.5213253,7762341
2%,Alg.1,9.97E-06,0.50882065,2.714253,8340717
2%,Alg.1,0.03151458,0.50047654,2.4488976,7102073
2%,Alg.1,0.10711997,0.53196543,2.5213253,8109538
2%,Alg.1,0.10711997,0.53196543,2.5213253,7887792
2%,Alg.1,0.15741737,0.56427324,2.670336,8328470
2%,Alg.1,9.97E-06,0.50882065,2.714253,9285147
2%,Alg.1,0.12983182,0.526275,2.7224524,8157485
2%,Alg.1,3.96E-07,0.5052005,2.6728408,7948620
