Constraints(%),algorithm,NMI,RI,cost,runtime
8%,greedy,0.07431076,0.2269574,8,2.79E+07
8%,greedy,0.075470984,0.22559297,8,2.79E+07
8%,greedy,0.07992873,0.22704665,8,2.80E+07
8%,greedy,0.07030415,0.22797686,8,2.76E+07
8%,greedy,0.0785621,0.22564617,8,3.61E+07
8%,greedy,0.07389426,0.22554491,8,2.79E+07
8%,greedy,0.07936184,0.22562215,8,3.80E+07
8%,greedy,0.075470984,0.22559297,8,2.79E+07
8%,greedy,0.08003672,0.22696942,8,3.60E+07
8%,greedy,0.07615964,0.22694367,8,2.79E+07
8%,greedy,0.07927095,0.24140836,8,2.80E+07
8%,greedy,0.07273668,0.22684413,8,2.79E+07
8%,greedy,0.07285317,0.2671129,8,3.60E+07
8%,greedy,0.07936184,0.22562215,8,2.79E+07
8%,greedy,0.06880272,0.23336251,8,2.79E+07
8%,greedy,0.07087285,0.22678062,8,3.31E+07
8%,greedy,0.08170045,0.23230015,8,3.59E+07
8%,greedy,0.07615964,0.22694367,8,2.80E+07
8%,greedy,0.07030415,0.22797686,8,3.67E+07
8%,greedy,0.07227183,0.22549857,8,2.79E+07
8%,greedy,0.08455192,0.22705866,8,2.79E+07
8%,greedy,0.074439466,0.22552946,8,2.77E+07
8%,greedy,0.04300895,0.21965984,7.81025,3.41E+07
8%,greedy,0.047390856,0.2197199,7.81025,4.22E+07
8%,greedy,0.05138522,0.22108606,7.81025,3.51E+07
8%,greedy,0.050721094,0.21974394,7.6811457,2.66E+07
8%,greedy,0.04300895,0.21965984,7.81025,2.60E+07
8%,greedy,0.042079654,0.21966326,7.6811457,2.60E+07
8%,greedy,0.041077226,0.21967529,7.81025,2.61E+07
8%,greedy,0.04918351,0.21841726,7.81025,3.50E+07
8%,greedy,0.042079654,0.21966326,7.6811457,2.60E+07
8%,greedy,0.043070085,0.22362956,7.81025,2.67E+07
8%,greedy,0.04918351,0.21841726,7.81025,2.64E+07
8%,greedy,0.04300895,0.21965984,7.81025,2.60E+07
8%,greedy,0.045178548,0.2183469,7.6811457,3.51E+07
8%,greedy,0.048810877,0.21970446,7.81025,3.51E+07
8%,greedy,0.050461862,0.21841383,7.81025,2.62E+07
8%,greedy,0.04300895,0.21965984,7.81025,2.61E+07
8%,greedy,0.05036829,0.21976453,7.81025,2.60E+07
8%,greedy,0.047390856,0.2197199,7.81025,2.59E+07
8%,greedy,0.04300895,0.21965984,7.81025,3.50E+07
8%,greedy,0.054811034,0.21848077,7.81025,2.61E+07
8%,greedy,0.04918351,0.21841726,7.81025,2.59E+07
8%,greedy,0.04300895,0.21965984,7.81025,2.60E+07
8%,greedy,0.042079654,0.21966326,7.6811457,2.60E+07
8%,greedy,0.04150375,0.21831772,7.6811457,3.44E+07
8%,greedy,0.042079654,0.21966326,7.6811457,2.96E+07
8%,greedy,0.04757987,0.21835719,7.81025,2.60E+07
8%,greedy,0.041760806,0.21830913,7.81025,2.60E+07
8%,greedy,0.056286074,0.21851853,7.6811457,2.60E+07
8%,greedy,0.04300895,0.21965984,7.81025,3.30E+07
8%,greedy,0.041760806,0.21830913,7.81025,3.50E+07
8%,greedy,0.04641139,0.22100711,7.81025,2.56E+07
8%,greedy,0.04918351,0.21841726,7.81025,2.60E+07
8%,greedy,0.042079654,0.21966326,7.6811457,2.59E+07
8%,greedy,0.042079654,0.21966326,7.6811457,3.50E+07
8%,greedy,0.048432726,0.22106546,7.81025,2.60E+07
8%,greedy,0.047314625,0.2183795,7.6811457,2.64E+07
8%,greedy,0.04802381,0.21971819,7.6811457,2.60E+07
8%,greedy,0.044408727,0.21969073,7.81025,2.60E+07
8%,greedy,0.05036829,0.21976453,7.81025,3.40E+07
8%,greedy,0.051566996,0.21979885,7.6811457,2.64E+07
8%,greedy,0.11096227,0.23014623,8.246211,3.21E+07
8%,greedy,0.11255736,0.23151237,8.246211,3.19E+07
8%,greedy,0.11013516,0.23146947,8.246211,3.98E+07
8%,greedy,0.11018253,0.23146431,8.246211,4.11E+07
8%,greedy,0.11255736,0.23151237,8.246211,3.19E+07
8%,greedy,0.11004284,0.23014107,8.246211,3.19E+07
8%,greedy,0.11255736,0.23151237,8.246211,3.19E+07
8%,greedy,0.11255736,0.23151237,8.246211,4.04E+07
8%,greedy,0.11018255,0.23146431,8.246211,3.20E+07
8%,greedy,0.11018255,0.23146431,8.246211,3.20E+07
8%,greedy,0.110042855,0.23014107,8.246211,3.19E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.02E+07
8%,greedy,0.11017612,0.23146088,8.246211,3.20E+07
8%,greedy,0.10427719,0.23008443,8.246211,3.29E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.09E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.01E+07
8%,greedy,0.11012224,0.2314626,8.246211,3.20E+07
8%,greedy,0.11018255,0.23146431,8.246211,3.20E+07
8%,greedy,0.110042855,0.23014107,8.246211,3.19E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.00E+07
8%,greedy,0.11004284,0.23014107,8.246211,3.19E+07
8%,greedy,0.11241512,0.2301857,8.246211,2.90E+07
8%,greedy,0.11020815,0.23147805,8.246211,3.99E+07
8%,greedy,0.110182546,0.23146431,8.246211,4.77E+07
8%,greedy,0.11018255,0.23146431,8.246211,3.22E+07
8%,greedy,0.11239597,0.2301754,8.246211,3.19E+07
8%,greedy,0.11055362,0.23278585,8.246211,3.31E+07
8%,greedy,0.11096228,0.23014623,8.246211,3.99E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.00E+07
8%,greedy,0.11247936,0.23282188,8.246211,3.20E+07
8%,greedy,0.17837068,0.3814317,8.246211,3.26E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.00E+07
8%,greedy,0.11255736,0.23151237,8.246211,3.20E+07
8%,greedy,0.11467876,0.2302063,8.246211,3.20E+07
8%,greedy,0.11231711,0.4140442,8.246211,4.17E+07
8%,greedy,0.11018255,0.23146431,8.246211,4.75E+07
8%,greedy,0.11467876,0.2302063,8.246211,4.03E+07
8%,greedy,0.11018255,0.23146431,8.246211,3.19E+07
8%,greedy,0.11004284,0.23014107,8.246211,3.19E+07
8%,greedy,0.11004284,0.23014107,8.246211,3.19E+07
10%,greedy,0.081439026,0.26178902,8.246211,2.74E+07
10%,greedy,0.071872875,0.24749254,8.246211,4.04E+07
10%,greedy,0.07065421,0.25002232,8.246211,3.44E+07
10%,greedy,0.06805047,0.2486819,8.246211,2.76E+07
10%,greedy,0.06664462,0.24872138,8.246211,2.75E+07
10%,greedy,0.060333904,0.24862184,8.246211,2.77E+07
10%,greedy,0.07840799,0.25007722,8.246211,3.55E+07
10%,greedy,0.07074704,0.24749596,8.246211,2.75E+07
10%,greedy,0.06375869,0.24866475,8.246211,2.76E+07
10%,greedy,0.069859676,0.24618645,8.246211,2.74E+07
10%,greedy,0.0671663,0.24737754,8.246211,3.59E+07
10%,greedy,0.07773047,0.24878488,8.246211,2.85E+07
10%,greedy,0.0671663,0.24737754,8.246211,2.75E+07
10%,greedy,0.07679277,0.24753372,8.246211,2.75E+07
10%,greedy,0.07081722,0.24878146,8.246211,2.79E+07
10%,greedy,0.06664462,0.24872138,8.246211,2.74E+07
10%,greedy,0.07115148,0.24878488,8.246211,2.74E+07
10%,greedy,0.068093024,0.2500326,8.246211,2.74E+07
10%,greedy,0.070747025,0.24749596,8.246211,3.55E+07
10%,greedy,0.06033391,0.24862184,8.246211,2.75E+07
10%,greedy,0.07679276,0.24753372,8.246211,2.75E+07
10%,greedy,0.06660715,0.24742731,8.246211,2.76E+07
10%,greedy,0.070747025,0.24749596,8.246211,3.66E+07
10%,greedy,0.070747025,0.24749596,8.246211,2.75E+07
10%,greedy,0.07074704,0.24749596,8.246211,2.75E+07
10%,greedy,0.06971531,0.24742045,8.246211,2.76E+07
10%,greedy,0.067166306,0.24737754,8.246211,2.74E+07
10%,greedy,0.06985969,0.24618645,8.246211,3.65E+07
10%,greedy,0.065746196,0.24606289,8.246211,2.74E+07
10%,greedy,0.067166306,0.24737754,8.246211,2.75E+07
10%,greedy,0.080808304,0.24762984,8.246211,2.74E+07
10%,greedy,0.059432127,0.24731404,8.246211,3.55E+07
10%,greedy,0.080348626,0.25269112,8.246211,3.52E+07
10%,greedy,0.070747025,0.24749596,8.246211,2.75E+07
10%,greedy,0.075846285,0.24755603,8.246211,2.99E+07
10%,greedy,0.06664462,0.24872138,8.246211,3.55E+07
10%,greedy,0.070747025,0.24749596,8.246211,3.44E+07
10%,greedy,0.06434452,0.2486699,8.246211,2.75E+07
10%,greedy,0.069859676,0.24618645,8.246211,2.75E+07
10%,greedy,0.070747025,0.24749596,8.246211,4.42E+07
10%,greedy,0.09701585,0.41249615,7.8740077,3.73E+07
10%,greedy,0.07433508,0.24899599,7.8740077,2.85E+07
10%,greedy,0.12519431,0.5457608,7.8740077,3.71E+07
10%,greedy,0.06828397,0.24764185,8.124039,3.75E+07
10%,greedy,0.07433508,0.24899599,7.8740077,2.85E+07
10%,greedy,0.09866078,0.40420315,7.8740077,2.92E+07
10%,greedy,0.08828265,0.26994303,7.8740077,2.92E+07
10%,greedy,0.07632716,0.24903889,8.246211,3.65E+07
10%,greedy,0.14834449,0.36143377,7.8740077,3.06E+07
10%,greedy,0.16007195,0.5804878,7.8740077,3.69E+07
10%,greedy,0.07433508,0.24899599,7.8740077,2.86E+07
10%,greedy,0.098571904,0.54836094,7.8740077,2.90E+07
10%,greedy,0.081395455,0.2504548,7.8740077,2.85E+07
10%,greedy,0.17985405,0.55428725,7.8740077,2.91E+07
10%,greedy,0.07352656,0.24769162,7.8740077,2.86E+07
10%,greedy,0.19872025,0.58195686,7.8740077,2.91E+07
10%,greedy,0.10176913,0.29157314,7.8740077,2.95E+07
10%,greedy,0.18772978,0.5537895,7.8740077,2.92E+07
10%,greedy,0.077849366,0.24898054,8.3666,2.85E+07
10%,greedy,0.18879618,0.58861256,7.8740077,3.70E+07
10%,greedy,0.160367,0.5122833,7.8740077,2.92E+07
10%,greedy,0.077849366,0.24898054,8.3666,3.75E+07
10%,greedy,0.1652291,0.42670512,7.8740077,3.78E+07
10%,greedy,0.21463542,0.5943758,7.8740077,3.60E+07
10%,greedy,0.077430315,0.27084407,7.8740077,2.89E+07
10%,greedy,0.07433508,0.24899599,7.8740077,3.65E+07
10%,greedy,0.073573,0.27075824,7.8740077,3.75E+07
10%,greedy,0.091791674,0.36411116,7.8740077,3.63E+07
10%,greedy,0.0733108,0.26299557,7.8740077,3.84E+07
10%,greedy,0.16423647,0.39127278,7.8740077,3.84E+07
10%,greedy,0.21036908,0.39010745,7.8740077,3.72E+07
10%,greedy,0.07418595,0.26050183,7.8740077,2.90E+07
10%,greedy,0.07433508,0.24899599,7.8740077,2.80E+07
10%,greedy,0.08535526,0.3403546,7.8740077,2.89E+07
10%,greedy,0.121043935,0.30756357,7.8740077,2.89E+07
10%,greedy,0.086832024,0.37893626,7.8740077,3.70E+07
10%,greedy,0.07433508,0.24899599,7.8740077,2.81E+07
10%,greedy,0.17817529,0.5937064,7.8740077,2.85E+07
10%,greedy,0.22450368,0.39098445,7.8740077,2.81E+07
10%,greedy,0.08535526,0.3403546,7.8740077,3.83E+07
10%,greedy,0.105187714,0.24845193,8,3.07E+07
10%,greedy,0.10584327,0.24956578,8.124039,3.85E+07
10%,greedy,0.11024938,0.24847938,8,3.05E+07
10%,greedy,0.09322653,0.2519205,8.124039,3.05E+07
10%,greedy,0.10175897,0.2521625,8.124039,3.75E+07
10%,greedy,0.09564294,0.24930835,8.124039,3.76E+07
10%,greedy,0.10222339,0.24829231,8.124039,3.05E+07
10%,greedy,0.10584327,0.24956578,8.124039,3.05E+07
10%,greedy,0.10055571,0.24817732,8,3.86E+07
10%,greedy,0.09564294,0.24930835,8.124039,3.05E+07
10%,greedy,0.09331765,0.2492294,8,3.10E+07
10%,greedy,0.10037771,0.24937184,8,3.96E+07
10%,greedy,0.10222339,0.24829231,8.124039,3.06E+07
10%,greedy,0.09017411,0.24789414,8.124039,3.32E+07
10%,greedy,0.101953484,0.24956922,8.124039,3.86E+07
10%,greedy,0.09005474,0.2491985,8.124039,3.87E+07
10%,greedy,0.10416204,0.2521196,8.124039,3.05E+07
10%,greedy,0.09017411,0.24789414,8.124039,3.05E+07
10%,greedy,0.100555725,0.24817732,8,3.05E+07
10%,greedy,0.09899068,0.248143,8.124039,3.05E+07
10%,greedy,0.09883903,0.24817732,8.124039,3.85E+07
10%,greedy,0.09017411,0.24789414,8.124039,4.49E+07
10%,greedy,0.097443424,0.24941818,8.124039,3.06E+07
10%,greedy,0.104162045,0.2521196,8.124039,3.05E+07
10%,greedy,0.09815306,0.24818248,8.124039,3.85E+07
10%,greedy,0.097911745,0.2507689,8.124039,3.89E+07
10%,greedy,0.09590382,0.24803144,8.124039,3.16E+07
10%,greedy,0.10055571,0.24817732,8,3.05E+07
10%,greedy,0.10479306,0.24825455,8.124039,3.85E+07
10%,greedy,0.10055574,0.24817732,8,3.35E+07
10%,greedy,0.10584327,0.24956578,8.124039,3.05E+07
10%,greedy,0.1087594,0.24970137,8.124039,3.05E+07
10%,greedy,0.101841785,0.2508444,8.124039,3.05E+07
10%,greedy,0.109105684,0.24847424,8.124039,3.05E+07
10%,greedy,0.1087594,0.24970137,8.124039,3.05E+07
10%,greedy,0.09637653,0.25453782,8.124039,3.85E+07
10%,greedy,0.0979014,0.24946624,8.124039,3.09E+07
10%,greedy,0.09950697,0.2533227,8.124039,3.54E+07
10%,greedy,0.09030767,0.2479216,8.124039,3.05E+07
10%,greedy,0.11109809,0.24850513,8.124039,3.95E+07
10%,greedy,0.18104742,0.5709024,8.5440035,2.87E+07
10%,greedy,0.08895717,0.5144252,8.5440035,3.64E+07
10%,greedy,0.14068452,0.57360554,8.5440035,2.90E+07
10%,greedy,0.14880624,0.341707,8.5440035,2.93E+07
10%,greedy,0.17481448,0.54959154,8.5440035,2.90E+07
10%,greedy,0.12903105,0.57574743,8.5440035,3.75E+07
10%,greedy,0.15450065,0.4929307,8.5440035,2.92E+07
10%,greedy,0.07678705,0.24763842,8.5440035,3.85E+07
10%,greedy,0.09343115,0.46877253,8.5440035,2.85E+07
10%,greedy,0.13351372,0.5802835,8.5440035,2.99E+07
10%,greedy,0.12486529,0.3047901,8.5440035,2.93E+07
10%,greedy,0.084399894,0.50608414,8.5440035,2.87E+07
10%,greedy,0.099556334,0.29590327,8.5440035,2.93E+07
10%,greedy,0.076494165,0.24764185,8.5440035,3.04E+07
10%,greedy,0.15391698,0.3473432,8.5440035,3.39E+07
10%,greedy,0.0884013,0.24781862,8.5440035,3.75E+07
10%,greedy,0.101397194,0.28424639,8.5440035,2.95E+07
10%,greedy,0.115867175,0.47007346,8.5440035,2.97E+07
10%,greedy,0.18045013,0.4073336,8.5440035,2.92E+07
10%,greedy,0.08272339,0.5133028,8.5440035,2.87E+07
10%,greedy,0.10942061,0.4641249,8.5440035,3.65E+07
10%,greedy,0.112325296,0.48009303,8.5440035,2.82E+07
10%,greedy,0.097693086,0.411003,8.5440035,3.74E+07
10%,greedy,0.1274871,0.47389388,8.5440035,2.85E+07
10%,greedy,0.08068473,0.2529039,8.5440035,3.76E+07
10%,greedy,0.14286582,0.33790374,8.5440035,2.84E+07
10%,greedy,0.10403683,0.5704888,8.5440035,3.78E+07
10%,greedy,0.20316905,0.54545534,8.5440035,2.89E+07
10%,greedy,0.16484232,0.53622526,8.5440035,2.96E+07
10%,greedy,0.076228715,0.24762125,8.5440035,2.94E+07
10%,greedy,0.18407181,0.57969487,8.5440035,2.83E+07
10%,greedy,0.083603,0.2595184,8.5440035,4.50E+07
10%,greedy,0.11865316,0.57652664,8.5440035,2.95E+07
10%,greedy,0.080016546,0.5533227,8.5440035,2.87E+07
10%,greedy,0.111450635,0.48338825,8.5440035,2.85E+07
10%,greedy,0.17962179,0.54768646,8.5440035,3.81E+07
10%,greedy,0.12424952,0.58007586,8.5440035,2.89E+07
10%,greedy,0.075775824,0.24762297,8.5440035,3.74E+07
10%,greedy,0.1802481,0.45317852,8.5440035,2.93E+07
10%,greedy,0.11931887,0.4794683,8.5440035,3.65E+07
10%,greedy,0.2720327,0.4336663,8.485281,3.88E+07
10%,greedy,0.33992758,0.5354306,8.485281,3.02E+07
10%,greedy,0.23160587,0.63813204,8.485281,2.92E+07
10%,greedy,0.28282014,0.5228864,8.485281,3.04E+07
10%,greedy,0.23648404,0.45173344,8.485281,3.77E+07
10%,greedy,0.23160587,0.63813204,8.485281,3.72E+07
10%,greedy,0.36656582,0.5303487,8.485281,3.66E+07
10%,greedy,0.2333732,0.64166754,8.485281,2.93E+07
10%,greedy,0.24311924,0.5903855,8.485281,2.84E+07
10%,greedy,0.33167446,0.5112021,8.485281,2.93E+07
10%,greedy,0.27197915,0.47876292,8.485281,3.66E+07
10%,greedy,0.362838,0.5227251,8.485281,2.94E+07
10%,greedy,0.2861735,0.53320634,8.485281,3.76E+07
10%,greedy,0.23543532,0.53750044,8.485281,3.72E+07
10%,greedy,0.23277226,0.48615488,8.485281,2.96E+07
10%,greedy,0.2515001,0.6365273,8.485281,2.91E+07
10%,greedy,0.2473419,0.60033983,8.485281,2.85E+07
10%,greedy,0.25082707,0.46048295,8.485281,2.93E+07
10%,greedy,0.2565894,0.45072255,8.485281,2.94E+07
10%,greedy,0.2723525,0.45911682,8.485281,2.95E+07
10%,greedy,0.3665404,0.5353414,8.485281,3.54E+07
10%,greedy,0.26067898,0.42532352,8.485281,3.62E+07
10%,greedy,0.2720327,0.4336663,8.485281,3.73E+07
10%,greedy,0.24887748,0.58341914,8.485281,3.77E+07
10%,greedy,0.2491097,0.44712526,8.485281,3.74E+07
10%,greedy,0.28477237,0.64467615,8.485281,3.77E+07
10%,greedy,0.27271724,0.43136993,8.485281,3.63E+07
10%,greedy,0.31423524,0.5242234,8.485281,3.83E+07
10%,greedy,0.2893245,0.52091783,8.485281,3.01E+07
10%,greedy,0.25082707,0.46048295,8.485281,2.94E+07
10%,greedy,0.27404135,0.5499434,8.485281,2.90E+07
10%,greedy,0.24238819,0.5919267,8.485281,2.86E+07
10%,greedy,0.3200472,0.6788144,8.485281,2.87E+07
10%,greedy,0.259912,0.44024646,8.485281,2.93E+07
10%,greedy,0.32985225,0.59229225,8.485281,2.93E+07
10%,greedy,0.25630084,0.65480214,8.485281,3.70E+07
10%,greedy,0.32292193,0.6696461,8.485281,3.66E+07
10%,greedy,0.34749818,0.5537844,8.485281,3.94E+07
10%,greedy,0.31609318,0.526113,8.485281,2.95E+07
10%,greedy,0.26263234,0.5436738,8.485281,2.87E+07
10%,greedy,0.12101898,0.2563948,8.124039,3.30E+07
10%,greedy,0.12289307,0.27441904,8.124039,3.17E+07
10%,greedy,0.12295363,0.25643945,8.124039,3.29E+07
10%,greedy,0.12312255,0.2551797,7.81025,3.33E+07
10%,greedy,0.121018976,0.2563948,8.124039,3.15E+07
10%,greedy,0.1282568,0.2669327,8.124039,3.27E+07
10%,greedy,0.12574862,0.25782102,8.185352,4.07E+07
10%,greedy,0.1282568,0.2669327,8.124039,4.08E+07
10%,greedy,0.130594,0.3669773,8.124039,4.10E+07
10%,greedy,0.119551145,0.26925823,7.81025,4.17E+07
10%,greedy,0.1203839,0.29410806,8.124039,4.07E+07
10%,greedy,0.13118209,0.59952116,7.81025,4.22E+07
10%,greedy,0.13067439,0.35087872,7.8740077,4.07E+07
10%,greedy,0.12615907,0.32543334,7.81025,4.20E+07
10%,greedy,0.12190606,0.27311468,8.124039,4.08E+07
10%,greedy,0.1282568,0.2669327,8.124039,4.07E+07
10%,greedy,0.1212344,0.2576803,8.185352,4.07E+07
10%,greedy,0.121018976,0.2563948,8.124039,4.22E+07
10%,greedy,0.1260219,0.2668812,8.124039,4.16E+07
10%,greedy,0.12525521,0.26296297,8.124039,4.07E+07
10%,greedy,0.12448725,0.26428965,8,4.20E+07
10%,greedy,0.12182057,0.25899324,8.124039,3.27E+07
10%,greedy,0.12219622,0.26033193,8.124039,4.99E+07
10%,greedy,0.122891895,0.271903,7.81025,4.08E+07
10%,greedy,0.13734764,0.4553616,7.81025,4.39E+07
10%,greedy,0.124935344,0.29918477,8.124039,4.18E+07
10%,greedy,0.12658317,0.26558712,8.124039,3.27E+07
10%,greedy,0.12562467,0.25393024,9.433981,3.25E+07
10%,greedy,0.12893714,0.35077232,7.8740077,3.05E+07
10%,greedy,0.115775414,0.42292073,7.81025,3.49E+07
10%,greedy,0.122395165,0.27178973,8.124039,3.30E+07
10%,greedy,0.10819169,0.43785912,7.81025,3.50E+07
10%,greedy,0.10698885,0.42035663,7.81025,3.48E+07
10%,greedy,0.12182057,0.25899324,8.124039,4.10E+07
10%,greedy,0.12313058,0.25643945,8.185352,3.28E+07
10%,greedy,0.12756012,0.45806304,7.81025,3.51E+07
10%,greedy,0.13238892,0.5015464,7.8740077,3.29E+07
10%,greedy,0.12276865,0.25643945,7.81025,4.08E+07
10%,greedy,0.121018976,0.2563948,8.124039,3.15E+07
10%,greedy,0.12182057,0.25899324,8.124039,3.17E+07
10%,greedy,0.09085109,0.28594893,8,2.72E+07
10%,greedy,0.07828426,0.28815603,8,3.52E+07
10%,greedy,0.1085797,0.38333848,8,2.74E+07
10%,greedy,0.09801642,0.45383415,8,2.78E+07
10%,greedy,0.07534306,0.5437528,8,3.73E+07
10%,greedy,0.08760194,0.2897007,8,2.73E+07
10%,greedy,0.082487114,0.28684482,8,3.52E+07
10%,greedy,0.110091545,0.35073456,8,2.72E+07
10%,greedy,0.107835956,0.49655202,8,2.81E+07
10%,greedy,0.119992286,0.3971184,8,3.52E+07
10%,greedy,0.14244519,0.4609292,8,2.81E+07
10%,greedy,0.07824439,0.5555916,8,2.79E+07
10%,greedy,0.07339315,0.2530395,8,2.73E+07
10%,greedy,0.110966876,0.3630402,8,3.64E+07
10%,greedy,0.11792437,0.37549514,7.81025,2.73E+07
10%,greedy,0.11450699,0.3880136,8,3.55E+07
10%,greedy,0.084829204,0.2866337,8,2.73E+07
10%,greedy,0.07175154,0.27465588,8,3.52E+07
10%,greedy,0.07711698,0.29042837,8,2.83E+07
10%,greedy,0.14678957,0.4054114,8,2.72E+07
10%,greedy,0.08056799,0.28538257,8,2.73E+07
10%,greedy,0.07874094,0.28768235,8,2.70E+07
10%,greedy,0.10046918,0.381569,8,2.71E+07
10%,greedy,0.063545994,0.23454674,8,3.62E+07
10%,greedy,0.06432129,0.24897367,8,2.82E+07
10%,greedy,0.07865932,0.28410736,8,2.70E+07
10%,greedy,0.13139959,0.37205404,8,2.77E+07
10%,greedy,0.110700056,0.3581557,8,2.69E+07
10%,greedy,0.077047996,0.5431212,8,2.75E+07
10%,greedy,0.11354182,0.3565836,8,3.59E+07
10%,greedy,0.088775955,0.28712973,8,2.71E+07
10%,greedy,0.09802683,0.53523326,8,2.72E+07
10%,greedy,0.082297914,0.2877167,8,2.69E+07
10%,greedy,0.114600174,0.3652799,7.745967,2.69E+07
10%,greedy,0.06924296,0.24511722,8,3.61E+07
10%,greedy,0.10264499,0.49784264,8,2.72E+07
10%,greedy,0.07498925,0.266459,8,3.32E+07
10%,greedy,0.16185589,0.38810456,8,3.68E+07
10%,greedy,0.10471733,0.3983438,8,2.72E+07
10%,greedy,0.069716506,0.25292107,8,2.69E+07
10%,greedy,0.22256234,0.61852366,7.745967,2.80E+07
10%,greedy,0.21707293,0.622653,7.745967,3.78E+07
10%,greedy,0.1208706,0.34189406,8.306623,2.95E+07
10%,greedy,0.15206681,0.5737857,7.745967,3.58E+07
10%,greedy,0.19398919,0.5556534,7.745967,3.10E+07
10%,greedy,0.25186634,0.65316993,7.745967,3.68E+07
10%,greedy,0.16541761,0.5669344,8.306623,2.89E+07
10%,greedy,0.19877559,0.57815194,7.745967,2.93E+07
10%,greedy,0.15376636,0.6320152,7.745967,3.79E+07
10%,greedy,0.2018653,0.5716301,7.745967,2.91E+07
10%,greedy,0.07983091,0.3556654,7.745967,3.73E+07
10%,greedy,0.19937724,0.5699756,7.745967,3.06E+07
10%,greedy,0.1340489,0.3154876,8.306623,3.62E+07
10%,greedy,0.2501614,0.65239936,7.745967,4.42E+07
10%,greedy,0.20025046,0.5786891,7.745967,3.76E+07
10%,greedy,0.066226535,0.26697904,7.745967,2.92E+07
10%,greedy,0.18833543,0.6561974,7.745967,2.87E+07
10%,greedy,0.09662557,0.31244293,7.745967,2.92E+07
10%,greedy,0.23483475,0.66839665,7.745967,2.94E+07
10%,greedy,0.10469983,0.55756015,8.306623,3.59E+07
10%,greedy,0.25378573,0.65328664,7.745967,2.85E+07
10%,greedy,0.057267085,0.55465454,8.306623,3.66E+07
10%,greedy,0.073225155,0.26471698,7.745967,2.92E+07
10%,greedy,0.10700152,0.28305873,7.745967,2.80E+07
10%,greedy,0.22688189,0.654095,7.745967,3.83E+07
10%,greedy,0.20292237,0.57709986,7.745967,2.93E+07
10%,greedy,0.25337446,0.6537844,7.745967,2.86E+07
10%,greedy,0.19434544,0.6541431,7.745967,2.87E+07
10%,greedy,0.08707651,0.28170803,7.745967,2.91E+07
10%,greedy,0.17343353,0.45222086,8.306623,2.91E+07
10%,greedy,0.16133197,0.5340198,7.745967,4.53E+07
10%,greedy,0.21069218,0.58977276,7.745967,2.87E+07
10%,greedy,0.13070758,0.36295953,7.745967,2.80E+07
10%,greedy,0.23428918,0.61820275,7.745967,3.85E+07
10%,greedy,0.128954,0.36816496,7.745967,3.60E+07
10%,greedy,0.11538696,0.56830055,8.306623,2.91E+07
10%,greedy,0.19962656,0.5709453,7.745967,3.86E+07
10%,greedy,0.12698515,0.35759792,7.745967,2.84E+07
10%,greedy,0.07418567,0.24528027,7.745967,3.73E+07
10%,greedy,0.19656494,0.57038754,7.745967,3.73E+07
10%,greedy,0.08756129,0.24518073,8.306623,3.86E+07
10%,greedy,0.09188237,0.2465812,8.306623,2.97E+07
10%,greedy,0.09400282,0.47266674,8,3.79E+07
10%,greedy,0.094127014,0.24791302,8,3.87E+07
10%,greedy,0.09188237,0.2465812,8.306623,2.97E+07
10%,greedy,0.102171056,0.26220095,8,2.97E+07
10%,greedy,0.09023087,0.24523221,8.306623,2.95E+07
10%,greedy,0.091073036,0.24658978,8,2.97E+07
10%,greedy,0.092399895,0.24788556,8.306623,2.89E+07
10%,greedy,0.13587701,0.45978445,8,2.95E+07
10%,greedy,0.0726497,0.49510348,8,3.69E+07
10%,greedy,0.16847502,0.49255827,8,3.05E+07
10%,greedy,0.10712102,0.26226616,8,3.88E+07
10%,greedy,0.09700514,0.47391275,8,2.99E+07
10%,greedy,0.092399895,0.24788556,8.306623,2.94E+07
10%,greedy,0.14263436,0.5273573,8,3.85E+07
10%,greedy,0.0904483,0.24652971,8.306623,2.99E+07
10%,greedy,0.08994235,0.4510143,7.937254,2.97E+07
10%,greedy,0.092399895,0.24788556,8.306623,3.77E+07
10%,greedy,0.09218585,0.29750454,8,3.07E+07
10%,greedy,0.091738805,0.45148113,7.937254,3.82E+07
10%,greedy,0.08574335,0.45380154,8,3.05E+07
10%,greedy,0.0896763,0.24650568,8.306623,2.95E+07
10%,greedy,0.08237019,0.52812964,8,3.00E+07
10%,greedy,0.08871573,0.25423402,8.306623,3.77E+07
10%,greedy,0.10492843,0.54381627,8,3.00E+07
10%,greedy,0.100662865,0.3335496,8,2.98E+07
10%,greedy,0.09188237,0.2465812,8.306623,2.97E+07
10%,greedy,0.086958334,0.52474344,8,3.92E+07
10%,greedy,0.102109104,0.33356676,8,2.98E+07
10%,greedy,0.08889707,0.24921224,8,2.97E+07
10%,greedy,0.089200065,0.24518415,8.306623,3.76E+07
10%,greedy,0.16740046,0.49462464,8,3.05E+07
10%,greedy,0.10347975,0.32804725,8,2.98E+07
